Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
6518,"[[26.0575277 90.3721424]
 [26.055395  90.3720663]]",[[26.055395  90.3720663]],None,None,None,None,[[26.0554366 90.375095 ]],None,None,None,None,None
6519,"[[26.0644301 90.3711507]
 [26.0613474 90.3707746]]",None,None,None,None,None,None,None,None,None,None,None
6520,"[[26.0730802 90.3706706]
 [26.0725502 90.3709173]]",[[26.0730786 90.3713072]],None,None,None,None,None,None,None,None,None,None
6521,None,None,None,None,None,None,None,None,None,None,None,None
6522,None,None,None,None,None,None,None,None,None,None,None,None
6523,"[[26.1024516 90.3739543]
 [26.1037366 90.3738362]
 [26.10317   90.374197 ]
 [26.1058255 90.3704985]]",None,None,None,None,[[26.1032272 90.3740347]],None,None,None,None,None,None
6524,None,None,None,None,None,None,None,None,None,None,None,None
6525,[[26.1295374 90.3795438]],None,None,None,None,None,None,None,None,None,None,None
6526,None,None,None,None,None,None,None,None,None,None,None,None
6527,None,None,None,None,None,None,None,None,None,None,None,None
6528,None,None,None,None,None,None,None,None,None,None,None,None
6529,None,None,None,None,None,None,None,None,None,None,None,None
6530,None,None,None,None,None,None,None,None,None,None,None,None
6531,None,None,None,None,None,None,None,None,None,None,None,None
6532,[[26.1988249 90.3773426]],None,None,None,None,None,None,None,None,None,None,None
6533,None,None,None,None,None,None,None,None,None,None,None,None
6534,None,None,None,None,None,None,None,None,None,None,None,None
6535,[[26.222498  90.3787554]],[[26.222498  90.3787554]],None,None,None,None,None,None,None,None,None,None
6536,None,None,None,None,None,None,None,None,None,None,None,None
6537,None,None,None,None,None,None,None,None,None,None,None,None
6538,None,None,None,None,None,None,None,None,None,None,None,None
6539,None,None,None,None,None,None,None,None,None,None,None,None
6540,"[[26.2778964 90.3726695]
 [26.2755315 90.3728952]]",None,None,None,None,None,None,None,None,None,None,None
6541,None,None,None,None,None,None,None,None,None,None,None,None
6542,None,None,None,None,None,None,None,None,None,None,None,None
6543,None,None,None,None,None,None,None,None,None,None,None,None
6544,None,None,None,None,None,None,None,None,None,None,None,None
6545,None,None,None,None,None,None,None,None,None,None,None,None
6546,[[26.330348  90.3795438]],None,None,None,None,None,None,None,None,None,None,None
6547,[[26.3459969 90.377564 ]],None,None,None,None,None,None,None,None,None,None,None
6548,None,None,None,None,None,None,None,None,None,None,None,None
6549,"[[26.3669922 90.370199 ]
 [26.3637215 90.3727774]
 [26.3644491 90.373212 ]
 [26.3644777 90.3732512]]",None,None,None,None,[[26.3666753 90.372635 ]],None,None,None,"[[26.3654098 90.3743209]
 [26.365414  90.3743562]]",None,None
6550,[[26.3729757 90.3758083]],None,None,None,None,None,None,None,None,None,None,None
6551,[[26.3803291 90.3771236]],None,None,None,None,None,None,None,None,None,None,None
6552,None,None,None,None,None,None,None,None,None,None,None,None
6553,None,None,None,None,None,None,None,None,None,None,None,None
6554,None,None,None,None,None,None,None,None,None,None,None,None
6555,None,None,None,None,None,None,None,None,None,None,None,None
6556,None,None,None,None,None,None,None,None,None,None,None,None
6557,None,None,None,None,None,None,None,None,None,None,None,None
6558,None,None,None,None,None,None,None,None,None,None,None,None
6559,None,None,None,None,None,None,None,None,None,None,None,None
6560,None,None,None,None,None,None,None,None,None,None,None,None
6561,None,None,None,None,None,None,None,None,None,None,None,None
6562,None,None,None,None,None,None,None,None,None,None,None,None
6563,None,None,None,None,None,None,None,None,None,None,None,None
6564,None,None,None,None,None,None,None,None,None,None,None,None
6565,None,None,None,None,None,None,None,None,None,None,None,None
6566,None,None,None,None,None,None,None,None,None,None,None,None
6567,None,None,None,None,None,None,None,None,None,None,None,None
6568,None,None,None,None,None,None,None,None,None,None,None,None
6569,None,None,None,None,None,None,None,None,None,None,None,None
6570,None,None,None,None,None,None,None,None,None,None,None,None
6571,None,None,None,None,None,None,None,None,None,None,None,None
6572,None,None,None,None,None,None,None,None,None,None,None,None
6573,None,None,None,None,None,None,None,None,None,None,None,None
6574,None,None,None,None,None,None,None,None,None,None,None,None
6575,None,None,None,None,None,None,None,None,None,None,None,None
6576,None,None,None,None,None,None,None,None,None,None,None,None
6577,None,None,None,None,None,None,None,None,None,None,None,None
6578,None,None,None,None,None,None,None,None,None,None,None,None
6579,None,None,None,None,None,None,None,None,None,None,None,None
6580,None,None,None,None,None,None,None,None,None,None,None,None
6581,[[25.731956  90.3810809]],[[25.731956  90.3810809]],None,None,None,None,None,None,None,None,None,None
6582,None,None,None,None,None,None,None,None,None,None,None,None
6583,None,None,None,None,None,None,None,None,None,None,None,None
6584,None,None,None,None,None,None,None,None,None,None,None,None
6585,None,None,None,None,None,None,None,None,None,None,None,None
6586,None,None,None,None,None,None,None,None,None,None,None,None
6587,None,None,None,None,None,None,None,None,None,None,None,None
6588,None,None,None,None,None,None,None,None,None,None,None,None
6589,None,None,None,None,None,None,None,None,None,None,None,None
6590,None,None,None,None,None,None,None,None,None,None,None,None
6591,None,None,None,None,None,None,None,None,None,None,None,None
6592,None,None,None,None,None,None,None,None,None,None,None,None
6593,None,None,None,None,None,None,None,None,None,None,None,None
6594,None,None,None,None,None,None,None,None,None,None,None,None
6595,None,None,None,None,None,None,None,None,None,None,None,None
6596,None,None,None,None,None,None,None,None,None,None,None,None
6597,None,None,None,None,None,None,None,None,None,None,None,None
6598,None,None,None,None,None,None,None,None,None,None,None,None
6599,None,None,None,None,None,None,None,None,None,None,None,None
6600,None,None,None,None,None,None,None,None,None,None,None,None
6601,None,None,None,None,None,None,None,None,None,None,None,None
6602,None,None,None,None,None,None,None,None,None,None,None,None
6603,"[[25.9517053 90.388341 ]
 [25.9514403 90.3881777]]",None,None,None,None,None,None,None,None,None,None,None
6604,None,None,None,None,None,None,None,None,None,None,None,None
6605,None,None,None,None,None,None,None,None,None,None,None,None
6606,None,None,None,None,None,None,None,None,None,None,None,None
6607,None,None,None,None,None,None,None,None,None,None,None,None
6608,None,None,None,None,None,None,None,None,None,None,None,None
6609,None,None,None,None,None,None,None,None,[[26.0187828 90.3830752]],None,None,None
6610,None,None,None,None,None,None,None,None,None,None,None,None
6611,[[26.0352956 90.3848777]],None,None,None,None,None,None,None,None,None,None,None
6612,None,None,None,None,None,None,None,None,None,None,None,None
6613,None,None,None,None,None,None,None,None,None,None,None,[[26.0599389 90.3889376]]
6614,[[26.0650378 90.380749 ]],None,None,None,None,None,[[26.0602033 90.3886429]],None,None,None,None,None
6615,"[[26.0795928  90.3838724 ]
 [26.07757645 90.38598705]
 [26.0755719  90.3872922 ]
 [26.0755384  90.3887696 ]
 [26.0728811  90.386458  ]
 [26.0724228  90.3875101 ]]",None,None,None,None,[[26.0760047 90.3881529]],"[[26.0731052 90.3883711]
 [26.0755384 90.3887696]]",[[26.075702  90.3887513]],None,"[[26.0762001 90.3885243]
 [26.0761377 90.3885656]
 [26.0756782 90.3878665]]",None,None
6616,"[[26.0803852 90.3837449]
 [26.0800595 90.3836781]
 [26.0866894 90.383042 ]]",None,None,None,None,None,None,None,None,None,None,None
6617,[[26.0944893 90.3871071]],None,None,None,None,None,None,None,None,None,None,None
6618,"[[26.1022141 90.3829376]
 [26.1039763 90.3897595]]",[[26.1022141 90.3829376]],None,None,None,None,None,None,None,None,None,None
6619,None,None,None,None,None,None,None,None,None,None,None,None
6620,None,None,None,None,None,None,None,None,None,None,None,None
6621,None,None,None,None,None,None,None,None,None,None,None,None
6622,None,None,None,None,None,None,None,None,None,None,None,None
6623,None,None,None,None,None,None,None,None,None,None,None,None
6624,None,None,None,None,None,None,None,None,None,None,None,None
6625,None,None,None,None,None,None,None,None,None,None,None,None
6626,None,None,None,None,None,None,None,None,None,None,None,None
6627,None,None,None,None,None,None,None,None,None,None,None,None
6628,None,None,None,None,None,None,None,None,None,None,None,None
6629,None,None,None,None,None,None,None,None,None,None,None,None
6630,None,None,None,None,None,None,None,None,None,None,None,None
6631,[[26.2339778 90.3837721]],[[26.2339778 90.3837721]],None,None,None,None,None,None,None,None,None,None
6632,[[26.2479158 90.3898648]],None,None,None,None,None,None,None,None,None,None,None
6633,None,None,None,None,None,None,None,None,None,None,None,None
6634,None,None,None,None,None,None,None,None,None,None,None,None
6635,None,None,None,None,None,None,None,None,None,None,None,None
6636,None,None,None,None,None,None,None,None,None,None,None,None
6637,[[26.2948977 90.3889622]],None,None,None,None,None,None,None,None,None,None,None
6638,None,None,None,None,None,None,None,None,None,None,None,None
6639,[[26.3195899  90.38196347]],None,None,None,None,None,None,None,None,None,None,None
6640,[[26.3288014 90.3837899]],None,None,None,None,None,None,None,None,None,None,None
6641,None,None,None,None,None,None,None,None,None,None,None,None
6642,None,None,None,None,None,None,None,None,None,None,None,None
6643,None,None,None,None,None,None,None,None,None,None,None,None
6644,[[26.3695315 90.3844481]],None,None,None,None,None,None,None,None,None,None,None
6645,None,None,None,None,None,None,None,None,None,None,None,None
6646,None,None,None,None,None,None,None,None,None,None,None,None
6647,None,None,None,None,None,None,None,None,None,None,None,None
6648,None,None,None,None,None,None,None,None,None,None,None,None
6649,None,None,None,None,None,None,None,None,None,None,None,None
6650,None,None,None,None,None,None,None,None,None,None,None,None
6651,None,None,None,None,None,None,None,None,None,None,None,None
6652,None,None,None,None,None,None,None,None,None,None,None,None
6653,None,None,None,None,None,None,None,None,None,None,None,None
6654,None,None,None,None,None,None,None,None,None,None,None,None
6655,None,None,None,None,None,None,None,None,None,None,None,None
6656,None,None,None,None,None,None,None,None,None,None,None,None
6657,None,None,None,None,None,None,None,None,None,None,None,None
6658,None,None,None,None,None,None,None,None,None,None,None,None
6659,None,None,None,None,None,None,None,None,None,None,None,None
6660,None,None,None,None,None,None,None,None,None,None,None,None
6661,None,None,None,None,None,None,None,None,None,None,None,None
6662,None,None,None,None,None,None,None,None,None,None,None,None
6663,None,None,None,None,None,None,None,None,None,None,None,None
6664,None,None,None,None,None,None,None,None,None,None,None,None
6665,None,None,None,None,None,None,None,None,None,None,None,None
6666,None,None,None,None,None,None,None,None,None,None,None,None
6667,None,None,None,None,None,None,None,None,None,None,None,None
6668,None,None,None,None,None,None,None,None,None,None,None,None
6669,None,None,None,None,None,None,None,None,None,None,None,None
6670,None,None,None,None,None,None,None,None,None,None,None,None
6671,None,None,None,None,None,None,None,None,None,None,None,None
6672,None,None,None,None,None,None,None,None,None,None,None,None
6673,None,None,None,None,None,None,None,None,None,None,None,None
6674,None,None,None,None,None,None,None,None,None,None,None,None
6675,None,None,None,None,None,None,None,None,None,None,None,None
6676,None,None,None,None,None,None,None,None,None,None,None,None
6677,None,None,None,None,None,None,None,None,None,None,None,None
6678,None,None,None,None,None,None,None,None,None,None,None,None
6679,None,None,None,None,None,None,None,None,None,None,None,None
6680,None,None,None,None,None,None,None,None,None,None,None,None
6681,None,None,None,None,None,None,None,None,None,None,None,None
6682,None,None,None,None,None,None,None,None,None,None,None,None
6683,None,None,None,None,None,None,None,None,None,None,None,None
6684,None,None,None,None,None,None,None,None,None,None,None,None
6685,None,None,None,None,None,None,None,None,None,None,None,None
6686,None,None,None,None,None,None,None,None,None,None,None,None
6687,None,None,None,None,None,None,None,None,None,None,None,None
6688,None,None,None,None,None,None,None,None,None,None,None,None
6689,None,None,None,None,None,None,None,None,None,None,None,None
6690,None,None,None,None,None,None,None,None,None,None,None,None
6691,None,None,None,None,None,None,None,None,None,None,None,None
6692,None,None,None,None,None,None,None,None,None,None,None,None
6693,None,None,None,None,None,None,None,None,None,None,None,None
6694,None,None,None,None,None,None,None,None,None,None,None,None
6695,None,None,None,None,None,None,None,None,None,None,None,None
6696,None,None,None,None,None,None,None,None,None,None,None,None
6697,[[25.9443088 90.3941489]],None,None,None,None,None,None,None,None,None,None,None
6698,None,None,None,None,None,None,None,None,None,None,None,None
6699,None,None,None,None,None,None,None,None,None,None,None,None
6700,None,None,None,None,None,None,None,None,None,None,None,None
6701,None,None,None,None,None,None,None,None,None,None,None,None
6702,None,None,None,None,None,None,None,None,None,None,None,None
6703,None,None,None,None,None,None,None,None,None,None,None,None
6704,"[[26.0168971 90.3983831]
 [26.0145885 90.39893  ]]",None,None,None,None,[[26.0184286 90.3993999]],None,[[26.018977  90.3986973]],None,[[26.0157889 90.3998493]],None,None
6705,None,None,None,None,None,None,None,None,None,None,None,None
6706,"[[26.0319853 90.3913484]
 [26.0397209 90.3998054]
 [26.0319829 90.3960275]]",[[26.0319853 90.3913484]],None,None,None,None,None,None,None,None,None,None
6707,"[[26.0445681 90.3935984]
 [26.0427694 90.3957894]]",[[26.0445681 90.3935984]],None,None,None,None,None,None,None,[[26.0454008 90.3969726]],None,None
6708,[[26.0500641 90.398388 ]],None,None,None,None,None,None,None,None,None,None,None
6709,"[[26.0681746 90.3921147]
 [26.0695466 90.3966133]]",None,None,None,None,None,None,None,None,None,None,None
6710,[[26.0701243 90.3911321]],None,None,None,None,None,None,None,None,None,None,None
6711,[[26.0878681 90.3992908]],None,None,None,None,None,None,None,None,None,None,None
6712,"[[26.099678  90.3952342]
 [26.0919588 90.3977522]
 [26.0918115 90.3977109]]",None,None,None,None,None,None,None,None,None,None,None
6713,"[[26.1033488 90.3948275]
 [26.1040271 90.3955284]
 [26.1099987 90.3953758]]",None,None,None,None,"[[26.1033534 90.3947206]
 [26.1033473 90.3948405]]",[[26.1018308 90.3954577]],None,None,[[26.1021322 90.3945422]],None,None
6714,None,None,None,None,None,None,None,None,None,None,None,None
6715,None,None,None,None,None,None,None,None,None,None,None,None
6716,None,None,None,None,None,None,None,None,None,None,None,None
6717,None,None,None,None,None,None,None,None,None,None,None,None
6718,None,None,None,None,None,None,None,None,None,None,None,None
6719,None,None,None,None,None,None,None,None,None,None,None,None
6720,None,None,None,None,None,None,None,None,None,None,None,None
6721,None,None,None,None,None,None,None,None,None,None,None,None
6722,None,None,None,None,None,None,None,None,None,None,None,None
6723,None,None,None,None,None,None,None,None,None,None,None,None
6724,None,None,None,None,None,None,None,None,None,None,None,None
6725,None,None,None,None,None,None,None,None,None,None,None,None
6726,None,None,None,None,None,None,None,None,None,None,None,None
6727,"[[26.2467737 90.3900468]
 [26.2469688 90.3902372]
 [26.2472188 90.3905867]
 [26.2472767 90.3905449]
 [26.2450929 90.3939659]
 [26.2449838 90.3939629]
 [26.2441337 90.3988582]
 [26.244756  90.3991889]]",[[26.2472767 90.3905449]],None,None,None,None,None,None,None,None,None,None
6728,None,None,None,None,None,None,None,None,None,None,None,None
6729,None,None,None,None,None,None,None,None,None,None,None,None
6730,None,None,None,None,None,None,None,None,None,None,None,None
6731,None,None,None,None,None,None,None,None,None,None,None,None
6732,[[26.2961329 90.3938076]],None,None,None,None,None,None,None,None,None,None,None
6733,[[26.3080043 90.3952168]],None,None,None,None,None,None,None,None,None,None,None
6734,[[26.3196801 90.3943597]],None,None,None,None,None,None,None,None,None,None,None
6735,None,None,None,None,None,None,None,None,None,None,None,None
6736,None,None,None,None,None,None,None,None,None,None,None,None
6737,[[26.3429184 90.3957752]],None,None,None,None,None,None,None,None,None,None,None
6738,[[26.3561042 90.3956513]],None,None,None,None,None,None,None,None,None,None,None
6739,None,None,None,None,None,None,None,None,None,None,None,None
6740,None,None,None,None,None,None,None,None,None,None,None,None
6741,None,None,None,None,None,None,None,None,None,None,None,None
6742,[[26.3946336 90.3982997]],None,None,None,None,None,None,None,None,None,None,None
6743,[[26.4089011 90.3993018]],None,None,None,None,None,None,None,None,None,None,None
6744,None,None,None,None,None,None,None,None,None,None,None,None
6745,None,None,None,None,None,None,None,None,None,None,None,None
6746,None,None,None,None,None,None,None,None,None,None,None,None
6747,None,None,None,None,None,None,None,None,None,None,None,None
6748,None,None,None,None,None,None,None,None,None,None,None,None
6749,None,None,None,None,None,None,None,None,None,None,None,None
6750,None,None,None,None,None,None,None,None,None,None,None,None
6751,None,None,None,None,None,None,None,None,None,None,None,None
6752,None,None,None,None,None,None,None,None,None,None,None,None
6753,None,None,None,None,None,None,None,None,None,None,None,None
6754,None,None,None,None,None,None,None,None,None,None,None,None
6755,None,None,None,None,None,None,None,None,None,None,None,None
6756,None,None,None,None,None,None,None,None,None,None,None,None
6757,None,None,None,None,None,None,None,None,None,None,None,None
6758,None,None,None,None,None,None,None,None,None,None,None,None
6759,None,None,None,None,None,None,None,None,None,None,None,None
6760,None,None,None,None,None,None,None,None,None,None,None,None
6761,None,None,None,None,None,None,None,None,None,None,None,None
6762,None,None,None,None,None,None,None,None,None,None,None,None
6763,None,None,None,None,None,None,None,None,None,None,None,None
6764,None,None,None,None,None,None,None,None,None,None,None,None
6765,None,None,None,None,None,None,None,None,None,None,None,None
6766,None,None,None,None,None,None,None,None,None,None,None,None
6767,None,None,None,None,None,None,None,None,None,None,None,None
6768,"[[25.709744  90.4044563]
 [25.7025505 90.4005561]]",[[25.7025505 90.4005561]],None,None,None,None,None,None,None,None,None,None
6769,None,None,None,None,None,None,None,None,None,None,None,None
6770,None,None,None,None,None,None,None,None,None,None,None,None
6771,None,None,None,None,None,None,None,None,None,None,None,None
6772,None,None,None,None,None,None,None,None,None,None,None,None
6773,None,None,None,None,None,None,None,None,None,None,None,None
6774,[[25.762745  90.4015367]],None,None,None,None,None,None,None,None,None,None,None
6775,None,None,None,None,None,None,None,None,None,None,None,None
6776,None,None,None,None,None,None,None,None,None,None,None,None
6777,None,None,None,None,None,None,None,None,None,None,None,None
6778,None,None,None,None,None,None,None,None,None,None,None,None
6779,None,None,None,None,None,None,None,None,None,None,None,None
6780,None,None,None,None,None,None,None,None,None,None,None,None
6781,None,None,None,None,None,None,None,None,None,None,None,None
6782,None,None,None,None,None,None,None,None,None,None,None,None
6783,None,None,None,None,None,None,None,None,None,None,None,None
6784,None,None,None,None,None,None,None,None,None,None,None,None
6785,None,None,None,None,None,None,None,None,None,None,None,None
6786,None,None,None,None,None,None,None,None,None,None,None,None
6787,None,None,None,None,None,None,None,None,None,None,None,None
6788,None,None,None,None,None,None,None,None,None,None,None,None
6789,None,None,None,None,None,None,None,None,None,None,None,None
6790,None,None,None,None,None,None,None,None,None,None,None,None
6791,[[25.9382714 90.4085725]],None,None,None,None,None,None,None,None,None,None,None
6792,None,None,None,None,None,None,None,None,None,None,None,None
6793,None,None,None,None,None,None,None,None,None,None,None,None
6794,None,None,None,None,None,None,None,None,None,None,None,None
6795,None,None,None,None,None,None,None,None,None,None,None,None
6796,None,None,None,None,None,None,None,None,None,None,None,None
6797,None,None,None,None,None,None,None,None,None,None,None,None
6798,None,None,None,None,None,None,None,None,None,None,None,None
6799,"[[26.0133537  90.40163825]
 [26.0157287  90.400547  ]]",None,None,None,None,None,None,None,None,None,None,None
6800,[[26.0244183 90.4076137]],None,None,None,None,None,None,None,None,None,None,None
6801,None,None,None,None,None,None,None,None,None,None,None,None
6802,[[26.0466706 90.4005591]],[[26.0466706 90.4005591]],None,None,None,None,None,None,None,None,None,None
6803,None,None,None,None,None,None,None,None,None,None,None,None
6804,None,None,None,None,None,None,None,None,None,None,None,None
6805,"[[26.0786924 90.4092129]
 [26.0747965 90.405667 ]]",None,None,None,None,None,None,None,None,None,None,None
6806,"[[26.0828099 90.405201 ]
 [26.0830628 90.4051336]
 [26.0837593 90.4049143]
 [26.0837608 90.4050773]
 [26.0884105 90.4091941]
 [26.0890485 90.4092712]
 [26.0896794 90.4091401]]",None,None,None,None,None,None,None,None,None,None,None
6807,"[[26.0903216 90.4035833]
 [26.0981812 90.400812 ]
 [26.091231  90.4014684]
 [26.0936673 90.4085859]
 [26.0998801 90.4007398]
 [26.0983743 90.4007901]]",[[26.0983743 90.4007901]],None,None,None,None,None,None,None,None,None,"[[26.0902452 90.4037409]
 [26.0903549 90.4041081]
 [26.0909481 90.4019079]]"
6808,[[26.106757 90.406117]],None,None,None,None,None,None,None,None,None,None,None
6809,"[[26.1143943 90.4058501]
 [26.114209  90.4014211]]",None,None,None,None,None,None,None,None,None,None,None
6810,[[26.12769845 90.406717  ]],[[26.12769845 90.406717  ]],None,None,None,None,None,None,None,None,None,None
6811,None,None,None,None,None,None,None,None,None,None,None,None
6812,None,None,None,None,None,None,None,None,None,None,None,None
6813,None,None,None,None,None,None,None,None,None,None,None,None
6814,None,None,None,None,None,None,None,None,None,None,None,None
6815,None,None,None,None,None,None,None,None,None,None,None,None
6816,None,None,None,None,None,None,None,None,None,None,None,None
6817,None,None,None,None,None,None,None,None,None,None,None,None
6818,None,None,None,None,None,None,None,None,None,None,None,None
6819,None,None,None,None,None,None,None,None,None,None,None,None
6820,None,None,None,None,None,[[26.22258295 90.4021456 ]],None,None,None,None,None,None
6821,[[26.2375626 90.404462 ]],None,None,None,None,None,None,None,None,None,None,None
6822,[[26.2487913 90.4066256]],None,None,None,None,None,None,None,None,None,None,None
6823,"[[26.2572153 90.4055161]
 [26.2571227 90.4054179]]",None,None,None,None,None,None,None,None,None,None,None
6824,None,None,None,None,None,None,None,None,None,None,None,None
6825,None,None,None,None,None,None,None,None,None,None,None,None
6826,None,None,None,None,None,None,None,None,None,None,None,None
6827,None,None,None,None,None,None,None,None,None,None,None,None
6828,"[[26.3068857 90.4021838]
 [26.3074606 90.4019729]
 [26.308407  90.4028665]]",None,None,None,None,None,None,None,None,None,None,None
6829,None,None,None,None,None,None,None,None,None,[[26.3198637 90.4061079]],None,None
6830,None,None,None,None,None,None,None,None,None,None,None,None
6831,[[26.3381204 90.40188  ]],None,[[26.3370569 90.4071164]],None,None,None,None,None,None,None,None,None
6832,[[26.3450364 90.4054498]],None,None,None,None,None,None,None,[[26.3497338 90.4078721]],None,None,None
6833,None,None,None,None,None,None,None,None,None,None,None,None
6834,None,None,None,None,None,None,None,None,None,None,None,None
6835,None,None,None,None,None,None,None,None,None,None,None,None
6836,[[26.3853265 90.40727  ]],[[26.3853265 90.40727  ]],None,None,None,None,None,None,None,None,None,None
6837,None,None,None,None,None,None,None,None,None,None,None,None
6838,"[[26.4047493 90.4033927]
 [26.4048445 90.4075379]
 [26.4070206 90.403094 ]]",None,None,None,None,None,None,None,None,None,None,None
6839,None,None,None,None,None,None,None,None,None,None,None,None
6840,None,None,None,None,None,None,None,None,None,None,None,None
6841,None,None,None,None,None,None,None,None,None,None,None,None
6842,None,None,None,None,None,None,None,None,None,None,None,None
6843,None,None,None,None,None,None,None,None,None,None,None,None
6844,None,None,None,None,None,None,None,None,None,None,None,None
6845,None,None,None,None,None,None,None,None,None,None,None,None
6846,None,None,None,None,None,None,None,None,None,None,None,None
6847,None,None,None,None,None,None,None,None,None,None,None,None
6848,None,None,None,None,None,None,None,None,None,None,None,None
6849,None,None,None,None,None,None,None,None,None,None,None,None
6850,None,None,None,None,None,None,None,None,None,None,None,None
6851,None,None,None,None,None,None,None,None,None,None,None,None
6852,None,None,None,None,None,None,None,None,None,None,None,None
6853,None,None,None,None,None,None,None,None,None,None,None,None
6854,None,None,None,None,None,None,None,None,None,None,None,None
6855,None,None,None,None,None,None,None,None,None,None,None,None
6856,None,None,None,None,None,None,None,None,None,None,None,None
6857,None,None,None,None,None,None,None,None,None,None,None,None
6858,None,None,None,None,None,None,None,None,None,None,None,None
6859,None,None,None,None,None,None,None,None,None,None,None,None
6860,None,None,None,None,None,None,None,None,None,None,None,None
6861,None,None,None,None,None,None,None,None,None,None,None,None
6862,None,None,None,None,None,None,None,None,None,None,None,None
6863,None,None,None,None,None,None,None,None,None,None,None,None
6864,None,None,None,None,None,None,None,None,None,None,None,None
6865,None,None,None,None,None,None,None,None,None,None,None,None
6866,[[25.7354266 90.4185597]],None,None,None,None,None,None,None,None,None,None,None
6867,None,None,None,None,None,None,None,None,None,None,None,None
6868,None,None,None,None,None,None,None,None,None,None,None,None
6869,None,None,None,None,None,None,None,None,None,None,None,None
6870,None,None,None,None,None,None,None,None,None,None,None,None
6871,[[25.7817507 90.4187941]],None,None,None,None,None,None,None,None,None,None,None
6872,None,None,None,None,None,None,None,None,None,None,None,None
6873,None,None,None,None,None,None,None,None,None,None,None,None
6874,None,None,None,None,None,None,None,None,None,None,None,None
6875,None,None,None,None,None,None,None,None,None,None,None,None
6876,None,None,None,None,None,None,None,None,None,None,None,None
6877,None,None,None,None,None,None,None,None,None,None,None,None
6878,None,None,None,None,None,None,None,None,None,None,None,None
6879,None,None,None,None,None,None,None,None,None,None,None,None
6880,None,None,None,None,None,None,None,None,None,None,None,None
6881,None,None,None,None,None,None,None,None,None,None,None,None
6882,None,None,None,None,None,None,None,None,None,None,None,None
6883,None,None,None,None,None,None,None,None,None,None,None,None
6884,None,None,None,None,None,None,None,None,None,None,None,None
6885,None,None,None,None,None,None,None,None,None,None,None,None
6886,None,None,None,None,None,None,None,None,None,None,None,None
6887,None,None,None,None,None,None,None,None,None,None,None,None
6888,None,None,None,None,None,None,None,None,None,None,None,None
6889,[[25.9627683 90.4149033]],None,None,None,None,None,None,None,None,[[25.9699422 90.4105594]],None,None
6890,None,None,None,None,None,None,None,None,None,None,None,None
6891,None,None,None,None,None,None,None,None,None,None,None,None
6892,"[[25.9997636 90.4157927]
 [25.9933008 90.4161937]]",None,None,None,None,None,None,None,None,None,None,None
6893,None,None,None,None,None,None,None,None,None,None,None,None
6894,None,None,None,None,None,None,None,None,None,None,None,None
6895,[[26.0295411 90.4198837]],None,None,None,None,None,None,None,None,None,None,None
6896,None,None,None,None,None,None,None,None,None,None,None,None
6897,None,None,None,None,None,None,None,None,None,None,None,None
6898,None,None,None,None,None,None,None,None,None,None,None,None
6899,"[[26.0674062 90.4101618]
 [26.0675605 90.416141 ]
 [26.0682393 90.4158872]]",None,None,None,None,None,None,None,None,None,None,None
6900,"[[26.0791991 90.4195876]
 [26.0764294 90.4194412]]",None,None,None,None,None,None,None,None,None,None,None
6901,"[[26.0865989 90.4109925]
 [26.0829327 90.4151201]]",None,None,None,None,None,None,None,None,None,None,None
6902,"[[26.0976032 90.4134551]
 [26.0984749 90.4101051]
 [26.096382  90.4122401]
 [26.0973846 90.4138803]
 [26.097375  90.4138789]
 [26.0994923 90.4158842]
 [26.099495  90.4159654]
 [26.0932773 90.414875 ]
 [26.0907589 90.4176883]
 [26.0910182 90.4195876]]",None,None,None,None,None,None,None,None,None,None,None
6903,"[[26.1015266 90.4102263]
 [26.1000432 90.4105262]
 [26.1013804 90.4109091]]",None,None,None,None,None,None,None,None,None,None,None
6904,None,None,None,None,None,None,None,None,None,None,None,None
6905,None,None,None,None,None,None,None,None,None,None,None,None
6906,None,None,None,None,None,None,None,None,None,None,None,None
6907,None,None,None,None,None,None,None,None,None,None,None,None
6908,None,None,None,None,None,None,None,None,None,None,None,None
6909,None,None,None,None,None,None,None,None,None,None,None,None
6910,None,None,None,None,None,None,None,None,None,None,None,None
6911,None,None,None,None,None,None,None,None,None,None,None,None
6912,None,None,None,None,None,None,None,None,None,None,None,None
6913,None,None,None,None,None,None,None,None,None,None,None,None
6914,None,None,None,None,None,None,None,None,None,None,None,None
6915,[[26.224724  90.4181033]],None,None,None,None,None,None,None,None,None,None,None
6916,[[26.2396154 90.4122954]],[[26.2396154 90.4122954]],None,None,None,None,None,None,None,"[[26.2394846 90.4135427]
 [26.2393288 90.4138575]]",None,None
6917,"[[26.2459227 90.4115863]
 [26.2458691 90.4116333]
 [26.2459635 90.4118102]]",None,None,None,None,None,None,None,None,None,None,None
6918,"[[26.2582201 90.4120645]
 [26.2592536 90.4147232]]","[[26.2592536 90.4147232]
 [26.2582201 90.4120645]]",None,None,None,None,None,None,None,None,None,None
6919,None,None,None,None,None,None,None,None,None,None,None,None
6920,None,None,None,None,None,None,None,None,None,None,None,None
6921,[[26.2833449 90.4175263]],None,None,None,None,None,None,None,None,None,None,None
6922,None,None,None,None,None,None,None,None,None,None,None,None
6923,None,None,None,None,None,None,None,None,[[26.3049323 90.4108435]],None,None,None
6924,[[26.3140182 90.4136962]],None,None,None,None,None,None,None,None,None,None,None
