Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
7280,None,None,None,None,None,None,None,None,None,None,None,None
7281,None,None,None,None,None,None,None,[[26.9059643 80.4797013]],None,None,None,None
7282,[[26.9144144 80.477764 ]],[[26.9144144 80.477764 ]],None,None,None,None,None,None,None,None,None,None
7283,None,None,None,None,None,None,None,None,None,None,None,None
7284,None,None,None,None,None,None,None,None,None,None,None,None
7285,None,None,None,None,None,None,None,None,None,None,None,[[26.9424318 80.4720574]]
7286,None,None,None,None,None,None,None,None,None,None,None,None
7287,None,None,None,None,None,None,None,None,None,None,None,None
7288,None,None,None,None,None,None,None,None,None,None,None,None
7289,"[[26.9817444 80.4712496]
 [26.9829087 80.4713455]]",[[26.9829087 80.4713455]],None,None,None,None,None,None,None,None,None,None
7290,"[[26.9977552 80.4745937]
 [26.9975296 80.4746173]]",None,None,None,None,None,None,None,None,None,None,[[26.99836  80.477368]]
7291,None,None,None,None,None,None,None,None,None,None,None,None
7292,[[27.0180509 80.4792094]],None,None,None,None,None,None,None,None,None,None,None
7293,None,None,None,None,None,None,None,None,None,None,None,None
7294,[[27.0388366 80.4728982]],None,None,None,None,None,None,None,None,None,None,None
7295,None,None,None,None,None,None,None,None,None,None,None,None
7296,[[27.0599979 80.4729768]],None,None,None,None,None,None,None,None,None,None,None
7297,None,None,None,None,None,None,None,None,None,None,None,None
7298,None,None,None,None,None,None,None,None,None,None,None,None
7299,None,None,None,None,[[27.08632 80.47315]],None,None,None,None,None,None,None
7300,[[27.0906919 80.4725961]],None,None,None,None,None,None,None,None,[[27.0915044 80.4732881]],None,None
7301,None,None,None,None,None,None,None,None,None,None,None,None
7302,None,None,None,None,None,None,None,None,None,None,None,None
7303,None,None,None,None,None,None,None,None,None,None,None,None
7304,None,None,None,None,None,None,None,None,None,None,None,None
7305,None,None,None,None,None,None,None,None,None,None,None,None
7306,None,None,None,None,None,None,None,None,None,None,None,None
7307,[[27.1606684 80.4792904]],None,None,None,None,None,None,None,None,None,None,None
7308,None,None,None,None,None,None,None,None,None,None,None,None
7309,None,None,None,None,None,None,None,None,None,None,None,None
7310,None,None,None,None,None,None,None,None,None,None,None,None
7311,None,None,None,None,None,None,None,None,None,None,None,None
7312,"[[27.2135394 80.4728787]
 [27.2199313 80.4799048]]",None,None,None,None,None,None,None,None,None,None,None
7313,[[27.2277487 80.4739692]],None,None,None,None,None,None,None,None,"[[27.2248762 80.4736752]
 [27.2272529 80.4735013]
 [27.2296138 80.4745221]]",None,None
7314,[[27.2303009 80.4715866]],None,None,None,None,None,None,[[27.2309446 80.4730698]],[[27.2310771 80.4728443]],"[[27.233838  80.471068 ]
 [27.233948  80.471206 ]
 [27.2365869 80.4716379]
 [27.2362459 80.4717418]
 [27.2343562 80.4725619]
 [27.2340485 80.4720489]]",None,"[[27.2303009 80.4715866]
 [27.2331351 80.4748699]]"
7315,[[27.2407248 80.4708693]],None,None,None,None,None,None,None,None,None,None,None
7316,None,None,None,None,None,None,None,None,None,None,None,None
7317,[[27.2674714 80.4768655]],None,None,None,None,None,None,None,None,None,None,None
7318,[[27.2764328 80.478383 ]],None,None,None,None,None,None,None,None,None,None,None
7319,"[[27.2820174 80.47292  ]
 [27.2816362 80.4729874]]",None,None,None,None,None,None,None,None,None,None,None
7320,None,None,None,None,None,None,None,None,None,None,None,None
7321,[[27.3026979 80.4714106]],None,None,None,None,None,None,None,None,[[27.3019969  80.47218165]],None,None
7322,None,None,None,None,None,None,None,None,None,None,None,None
7323,None,None,None,None,None,None,None,None,None,None,None,None
7324,None,None,None,None,None,None,None,None,None,None,None,None
7325,None,None,None,None,None,None,None,None,None,None,None,None
7326,"[[27.3556069 80.4774905]
 [27.3544929 80.4786793]
 [27.3532961 80.4777938]]",None,None,None,None,None,None,None,None,None,None,None
7327,"[[27.3610372 80.473624 ]
 [27.3618007 80.4769927]
 [27.3605086 80.479023 ]]",None,None,None,None,None,None,None,None,"[[27.3681923 80.4700571]
 [27.3626481 80.4762631]
 [27.3627795 80.4763531]]",None,None
7328,None,None,None,None,None,None,None,None,None,None,None,None
7329,None,None,None,None,None,None,None,None,None,None,None,None
7330,None,None,None,None,None,None,None,None,None,None,None,None
7331,None,None,None,None,None,None,None,None,None,None,None,None
7332,None,None,None,None,None,None,None,None,None,None,None,None
7333,[[27.4207822 80.4702438]],None,None,None,None,None,None,None,None,None,None,None
7334,"[[27.4397017 80.4736656]
 [27.438388  80.4758758]]",None,None,None,None,None,None,None,None,None,None,None
7335,"[[27.4417687 80.4715521]
 [27.4421897 80.4716919]
 [27.4434432 80.4732928]
 [27.4431174 80.4734279]]",None,None,None,None,[[27.4416282 80.4727577]],None,None,None,[[27.442012  80.4765111]],None,"[[27.4418445 80.47166  ]
 [27.4428032 80.4724757]
 [27.4413786 80.4728549]]"
7336,None,None,None,None,None,None,None,None,None,None,None,None
7337,None,None,None,None,None,None,None,None,None,None,None,None
7338,None,None,None,None,None,None,None,None,None,None,None,[[27.4752169 80.4764471]]
7339,None,None,None,None,None,None,None,None,None,None,None,None
7340,None,None,None,None,None,None,None,None,None,None,None,None
7341,None,None,None,None,None,None,None,None,None,None,None,None
7342,None,None,None,None,None,None,None,None,None,None,None,None
7343,None,None,None,None,None,None,None,None,None,None,None,None
7344,None,None,None,None,None,[[27.5348098 80.4785372]],None,None,None,None,None,None
7345,[[27.5417542 80.4792584]],None,None,None,None,None,None,None,None,None,None,None
7346,None,None,None,None,None,None,None,None,None,None,None,None
7347,None,None,None,None,None,None,None,None,None,None,None,None
7348,None,None,None,None,None,None,None,None,None,None,None,None
7349,None,None,None,None,None,None,None,None,None,None,None,None
7350,None,None,None,None,None,None,None,None,None,None,None,None
7351,"[[27.6033852 80.4727181]
 [27.6097376 80.4765809]
 [27.6098534 80.4769295]
 [27.6031564 80.472527 ]]",None,None,None,None,None,None,None,None,None,None,None
7352,[[27.6116684 80.4753863]],None,None,None,None,None,None,None,None,None,None,None
7353,None,None,None,None,None,None,None,None,None,None,None,None
7354,[[27.6347942 80.4743669]],None,None,None,None,None,None,None,None,None,None,None
7355,None,None,None,None,[[27.64862 80.47675]],None,None,None,None,None,None,None
7356,"[[27.6564392  80.4714635 ]
 [27.6563872  80.4716027 ]
 [27.6563602  80.4716432 ]
 [27.6581028  80.4741411 ]
 [27.6552362  80.4739855 ]
 [27.6556667  80.4752317 ]
 [27.6547476  80.4749353 ]
 [27.6583038  80.4777996 ]
 [27.6540147  80.4746897 ]
 [27.6537759  80.475757  ]
 [27.6537299  80.4759036 ]
 [27.654015   80.4768581 ]
 [27.65088125 80.47888035]
 [27.6539862  80.4768795 ]
 [27.6537632  80.4778321 ]
 [27.6591044  80.4727161 ]
 [27.6504714  80.4796802 ]
 [27.6507455  80.478301  ]
 [27.652318   80.479485  ]
 [27.6526976  80.4788641 ]
 [27.6529289  80.4783035 ]]",None,"[[27.6543779 80.4738574]
 [27.6518767 80.4798639]]",None,None,None,None,[[27.6588057 80.4730561]],"[[27.651975  80.471804 ]
 [27.6545745 80.4733545]]","[[27.655634  80.4701164]
 [27.6566895 80.4728569]
 [27.6595535 80.4750775]
 [27.6569417 80.4742587]
 [27.656419  80.4743814]
 [27.6564108 80.4745521]
 [27.655621  80.47425  ]
 [27.6543123 80.4740468]
 [27.6537759 80.475757 ]
 [27.6522171 80.4794944]
 [27.6528348 80.4771612]]",[[27.6537759 80.475757 ]],"[[27.6545533 80.473656 ]
 [27.6537759 80.475757 ]]"
7357,"[[27.6611651 80.4725586]
 [27.6610659 80.472686 ]
 [27.6673375 80.4707371]
 [27.6616506 80.4750141]
 [27.6644877 80.4753648]]",None,None,None,None,None,None,None,None,[[27.6605661 80.4748647]],None,None
7358,None,None,None,None,None,None,None,None,None,None,None,None
7359,[[27.6805805 80.4793375]],None,None,None,None,None,None,None,None,None,None,None
7360,"[[27.692197  80.4740421]
 [27.6922437 80.4740535]
 [27.6922684 80.4740945]
 [27.6926056 80.47355  ]
 [27.695807  80.473389 ]]",None,None,None,None,None,[[27.6918949 80.4799785]],None,None,None,None,None
7361,None,None,None,None,None,None,None,None,None,None,None,None
7362,None,None,None,None,None,None,None,None,[[27.7134227 80.4771472]],None,None,None
7363,None,None,None,None,None,None,None,None,None,None,None,None
7364,[[27.7353762 80.4788575]],None,None,None,None,[[27.7354426 80.4783135]],None,None,None,None,None,None
7365,None,None,None,None,None,None,None,None,None,None,None,None
7366,None,None,None,None,None,None,None,None,None,None,None,None
7367,None,None,None,None,None,None,None,None,None,None,None,None
7368,[[27.7762616 80.4740061]],None,None,None,None,None,None,None,None,None,None,None
7369,None,None,None,None,None,None,None,None,None,None,None,None
7370,[[27.7916346 80.4743669]],None,None,None,None,None,None,None,None,None,None,None
7371,None,None,None,None,None,None,None,None,None,None,None,None
7372,None,None,None,None,None,None,None,None,None,None,None,None
7373,None,None,None,None,None,None,None,None,None,None,None,None
7374,None,None,None,None,None,None,None,None,None,None,None,None
7375,None,None,None,None,None,None,None,None,None,None,None,None
7376,None,None,None,None,None,None,None,None,None,None,None,None
7377,None,None,None,None,None,None,None,None,None,None,None,None
7378,None,None,None,None,None,None,None,None,None,None,None,None
7379,[[26.9714687 80.4867687]],[[26.9714687 80.4867687]],None,None,None,None,None,None,None,None,None,None
7380,[[26.9886412 80.4802702]],None,None,None,None,None,None,None,None,None,None,None
7381,[[26.9914561 80.4896033]],None,None,None,None,None,None,None,None,None,None,None
7382,None,None,None,None,None,None,None,None,None,None,None,None
7383,None,None,None,None,None,None,None,None,None,None,None,None
7384,None,None,None,None,None,None,None,None,None,None,None,None
7385,None,None,None,None,None,None,None,None,None,None,None,None
7386,"[[27.0455069 80.4819362]
 [27.045469  80.4813953]
 [27.0454621 80.481387 ]]",None,None,None,None,None,None,None,None,None,None,None
7387,None,None,None,None,None,None,None,None,None,None,None,None
7388,None,None,None,None,None,None,None,None,None,None,None,None
7389,"[[27.0710468 80.4854873]
 [27.0712497 80.4846489]]",None,None,None,None,None,None,None,None,None,None,None
7390,None,None,None,None,None,None,None,None,None,None,None,None
7391,None,None,None,None,None,None,None,None,None,None,None,None
7392,None,None,None,None,None,None,None,None,None,None,None,None
7393,None,None,None,None,None,None,None,None,None,None,None,None
7394,None,None,None,None,None,None,None,None,None,None,None,None
7395,None,None,None,None,None,None,None,None,None,None,None,None
7396,[[27.1491273 80.486496 ]],None,None,None,None,None,None,None,None,None,None,None
7397,[[27.1519838 80.486847 ]],None,None,None,None,None,None,None,None,None,None,None
7398,None,None,None,None,None,None,None,None,None,None,None,None
7399,None,None,None,None,None,None,None,None,None,None,None,None
7400,None,None,None,None,None,None,None,None,None,None,None,None
7401,None,None,None,None,None,None,None,None,None,None,None,None
7402,None,None,None,None,None,None,None,None,None,None,None,None
7403,None,None,None,None,None,None,None,None,None,None,None,None
7404,None,None,None,None,None,None,None,None,None,None,None,None
7405,None,None,None,None,None,None,None,None,None,None,None,None
7406,None,None,None,None,None,None,None,None,None,None,None,None
7407,None,None,None,None,None,None,None,None,None,None,None,None
7408,None,None,None,None,None,None,None,None,None,None,None,None
7409,[[27.2730335 80.4848997]],None,None,None,None,None,None,None,None,None,None,None
7410,None,None,None,None,None,None,None,None,None,None,None,None
7411,[[27.2972562 80.485284 ]],None,None,None,None,None,None,None,None,None,None,None
7412,None,None,None,None,None,None,None,None,None,None,None,None
7413,None,None,None,None,None,None,None,None,None,None,None,None
7414,None,None,None,None,None,None,None,None,None,None,None,None
7415,None,None,None,None,None,None,None,None,None,None,None,None
7416,"[[27.3445172 80.484597 ]
 [27.3483792 80.4828837]
 [27.3485567 80.4809387]]",None,None,None,None,None,None,None,None,None,None,None
7417,"[[27.3508616 80.4848454]
 [27.3519129 80.4865832]
 [27.3516979 80.4827684]
 [27.3529988 80.4890196]
 [27.3526818 80.4833776]
 [27.3527443 80.4835908]
 [27.3528664 80.4835687]
 [27.3522217 80.4808255]
 [27.3528217 80.4807507]
 [27.3528819 80.4806005]
 [27.3545045 80.488104 ]
 [27.3572224 80.4875444]
 [27.3570943 80.4863134]
 [27.3556784 80.4845366]]",None,[[27.3542278 80.4867904]],None,None,"[[27.3505132 80.487773 ]
 [27.356812  80.4842358]]",None,"[[27.3509186 80.4822585]
 [27.3512318 80.4825635]
 [27.3511849 80.4821803]]",None,"[[27.3509389 80.4834581]
 [27.3593017 80.4872088]]",None,None
7418,[[27.3695214 80.4834473]],None,None,None,None,None,None,None,None,[[27.3602534 80.4874046]],None,None
7419,None,None,None,None,None,None,None,None,None,None,None,None
7420,[[27.3810024 80.4893425]],None,None,None,None,None,None,None,None,None,None,None
7421,[[27.3911996 80.4838865]],None,None,None,None,None,None,None,None,None,None,None
7422,None,None,None,None,None,None,None,None,None,None,None,None
7423,None,None,None,None,None,[[27.4163221 80.4810992]],None,None,None,None,None,None
7424,None,None,None,None,None,None,None,None,None,None,None,None
7425,None,None,None,None,None,None,None,None,None,None,None,None
7426,None,None,None,None,None,None,None,None,None,None,None,None
7427,[[27.4590339 80.4812798]],None,None,None,None,None,None,None,None,None,None,None
7428,[[27.4662255 80.4818092]],None,None,None,None,None,None,None,None,None,None,None
7429,"[[27.4728179 80.4816546]
 [27.4754825 80.48778  ]
 [27.4747689 80.4856169]]",None,None,None,None,None,None,None,None,None,None,[[27.4754896 80.4827074]]
7430,None,None,None,None,None,None,None,None,None,None,None,None
7431,None,None,None,None,None,None,None,None,None,None,None,None
7432,"[[27.5036824 80.4810522]
 [27.5036816 80.4810729]]",None,None,None,None,None,None,[[27.5039511 80.4803266]],None,"[[27.5095911 80.483915 ]
 [27.50962   80.484239 ]]",None,None
7433,[[27.5103236 80.481497 ]],[[27.5103236 80.481497 ]],None,None,None,None,None,None,None,[[27.515842   80.48145257]],None,None
7434,None,None,None,None,None,None,None,None,None,None,None,None
7435,"[[27.5358557 80.4803155]
 [27.534263  80.4825873]]",None,None,None,None,None,None,None,None,None,None,[[27.5334083 80.4854643]]
7436,"[[27.5448469  80.48504835]
 [27.5438967  80.484675  ]
 [27.5469901  80.4836857 ]]",None,None,None,None,None,None,None,None,None,None,None
7437,"[[27.5589241 80.4896365]
 [27.5587101 80.4897907]
 [27.5584399 80.4899832]]",None,None,None,None,None,None,None,None,None,None,None
7438,[[27.5603275 80.4886256]],None,None,None,None,[[27.5603275 80.4886256]],None,None,None,None,None,None
7439,[[27.573621  80.4812714]],[[27.573621  80.4812714]],None,None,None,None,None,None,None,None,None,None
7440,None,None,None,None,None,None,None,None,None,None,None,None
7441,None,None,None,None,None,None,None,None,None,None,None,None
7442,None,None,None,None,None,None,None,None,None,None,None,None
7443,None,None,None,None,None,None,None,None,None,None,None,None
7444,None,None,None,None,None,None,None,None,None,None,None,None
7445,None,None,None,None,None,None,None,None,None,None,None,None
7446,"[[27.6484599 80.483908 ]
 [27.6494373 80.4874358]
 [27.6492484 80.4821226]
 [27.6497444 80.4807457]]",None,None,None,None,None,None,None,None,"[[27.6453034 80.4866536]
 [27.6494599 80.4815983]]",None,None
7447,"[[27.6508649 80.4823835]
 [27.653201  80.4808878]
 [27.6539509 80.4829085]
 [27.6547339 80.4896571]
 [27.654622  80.483284 ]
 [27.6548537 80.4810206]
 [27.6541698 80.4815685]]",None,None,None,None,"[[27.6509044 80.4823691]
 [27.6514331 80.4825273]]",None,None,None,"[[27.6518239 80.4801066]
 [27.6526688 80.4802974]
 [27.653057  80.4806681]
 [27.6530596 80.4806708]]",None,None
7448,[[27.6641509 80.4894501]],[[27.6641509 80.4894501]],None,None,None,None,None,None,None,None,None,[[27.6609729 80.4863508]]
7449,None,None,None,None,None,None,None,None,None,None,None,None
7450,[[27.6809993 80.4807004]],None,None,None,None,None,None,None,None,None,None,None
7451,None,None,None,None,None,None,None,None,None,None,None,None
7452,None,None,None,None,None,None,None,None,None,None,None,None
7453,None,None,None,None,None,None,None,None,None,None,None,None
7454,"[[27.7282199 80.4817045]
 [27.7282346 80.4817077]
 [27.7298766 80.4840974]]",None,None,None,None,None,None,None,None,None,None,None
7455,None,None,None,None,None,[[27.7374765 80.4887117]],None,None,None,None,None,None
7456,None,None,None,None,None,None,None,None,None,None,None,None
7457,None,None,None,None,None,None,None,None,None,None,None,None
7458,[[27.7673414 80.4845893]],None,None,None,None,None,None,None,None,None,None,None
7459,None,None,None,None,None,None,None,None,None,None,None,None
7460,None,None,None,None,None,None,None,None,None,None,None,None
7461,None,None,None,None,None,None,None,None,None,None,None,None
7462,None,None,None,None,None,None,None,None,None,[[26.8993133 80.4958966]],None,None
7463,[[26.9006429 80.4976825]],None,None,None,None,[[26.9007266 80.4948584]],None,None,None,None,None,None
7464,None,None,None,None,None,None,None,None,None,None,None,None
7465,[[26.9256784 80.491047 ]],None,None,None,None,None,None,None,None,None,None,None
7466,None,None,None,None,None,None,None,None,None,None,None,None
7467,[[26.9476406 80.4924368]],None,None,None,None,None,None,None,None,None,None,None
7468,None,None,None,None,None,None,None,None,None,None,None,None
7469,None,None,None,None,None,None,None,None,None,None,None,None
7470,None,None,None,None,None,None,None,None,None,None,None,None
7471,None,None,None,None,None,None,None,None,None,None,None,None
7472,None,None,None,None,None,None,None,None,None,[[26.9943239 80.4985669]],None,None
7473,None,None,None,None,None,None,None,None,None,None,None,None
7474,None,None,None,None,None,None,None,None,None,None,None,None
7475,"[[27.0249723 80.4947324]
 [27.024793  80.4951595]]",None,None,None,None,None,None,None,None,[[27.0247326 80.4942268]],None,None
7476,None,None,None,None,None,None,None,None,None,None,None,None
7477,None,None,None,None,None,None,None,None,None,None,None,None
7478,[[27.0539525 80.4962984]],None,None,None,None,None,None,None,None,[[27.0549381 80.4974115]],None,None
7479,"[[27.0652704 80.490128 ]
 [27.068009  80.4962887]
 [27.0679842 80.4963109]
 [27.0687598 80.496273 ]
 [27.067883  80.4981508]]",[[27.0652704 80.490128 ]],None,None,None,None,None,None,None,None,None,[[27.0668995 80.4938312]]
7480,None,None,None,None,None,None,None,None,None,None,None,None
7481,None,None,None,None,None,None,None,None,None,None,None,None
7482,None,None,None,None,None,None,None,None,None,None,None,None
7483,None,None,None,None,None,None,None,None,None,None,None,None
7484,None,None,None,None,None,None,None,None,None,None,None,None
7485,None,None,None,None,None,None,None,None,None,None,None,None
7486,None,None,None,None,None,None,None,None,None,None,None,None
7487,None,None,None,None,None,None,None,None,None,[[27.14369955 80.49269665]],None,None
7488,[[27.1531029 80.4932565]],None,None,None,None,None,None,None,None,None,None,None
7489,None,None,None,None,None,None,None,None,None,None,None,None
7490,None,None,None,None,None,None,None,None,None,None,None,None
7491,None,None,None,None,None,None,None,None,None,None,None,None
7492,[[27.1949522 80.4986474]],None,None,None,None,None,None,None,None,None,None,None
7493,None,None,None,None,None,None,None,None,None,None,None,None
7494,None,None,None,None,None,None,None,None,None,None,None,None
7495,None,None,None,None,None,None,None,None,None,None,None,None
7496,[[27.2399432 80.495536 ]],None,None,None,None,None,None,None,None,None,None,None
7497,None,None,None,None,None,None,None,None,None,None,None,None
7498,[[27.2554895 80.4952313]],None,None,None,None,None,None,None,None,None,None,None
7499,None,None,None,None,None,None,None,None,None,None,None,None
7500,[[27.2790331 80.4977769]],None,None,None,None,None,None,None,None,None,None,None
7501,None,None,None,None,None,None,None,None,None,None,None,None
7502,[[27.2979939 80.4992831]],[[27.2979939 80.4992831]],None,None,None,None,None,None,None,None,None,None
7503,None,None,None,None,None,None,None,None,None,None,None,None
7504,None,None,None,None,None,None,None,None,None,None,None,None
7505,None,None,None,None,None,None,None,None,None,None,None,None
7506,None,None,None,None,None,None,None,None,None,None,None,None
7507,None,None,None,None,None,None,None,None,None,None,None,None
7508,"[[27.3515468 80.4946425]
 [27.35074   80.495826 ]]",None,None,None,None,None,None,None,None,None,None,None
7509,None,None,None,None,None,None,None,None,None,None,None,None
7510,None,None,None,None,None,None,None,None,None,None,None,None
7511,None,None,None,None,None,None,None,None,None,None,None,None
7512,None,None,None,None,None,None,None,None,None,None,None,None
7513,None,None,None,None,None,None,None,None,None,None,None,None
7514,[[27.4150784 80.4910044]],None,None,None,None,None,None,None,None,None,None,None
7515,None,None,None,None,None,None,None,None,None,None,None,None
7516,None,None,None,None,None,None,None,None,None,None,None,None
7517,None,None,None,None,None,None,None,None,None,None,None,None
7518,None,None,None,None,None,None,None,None,None,None,None,None
7519,None,None,None,None,None,None,None,None,None,[[27.4619014 80.4966062]],None,None
7520,None,None,None,None,None,None,None,None,None,None,None,None
7521,None,None,None,None,None,None,None,None,None,None,None,None
7522,None,None,None,None,None,None,None,None,None,None,None,None
7523,None,None,None,None,None,None,None,None,None,None,None,None
7524,None,None,None,None,None,None,None,None,None,None,None,None
7525,None,None,None,None,None,None,None,None,None,None,None,None
7526,[[27.53110505 80.4982562 ]],None,None,None,None,None,None,None,None,None,None,None
7527,None,None,None,None,None,None,None,None,None,None,None,None
7528,"[[27.5599388 80.4906249]
 [27.5598357 80.4912492]
 [27.5587202 80.4906708]
 [27.5587142 80.4921787]
 [27.5587861 80.4922453]
 [27.5580734 80.4928656]
 [27.5578172 80.492935 ]
 [27.5565167 80.4929572]
 [27.5537643 80.4963256]]",[[27.5577981 80.4910862]],None,None,None,None,None,None,None,[[27.5561606 80.4930993]],None,None
7529,"[[27.5601158 80.4902471]
 [27.5601005 80.4904135]]",None,None,None,None,None,None,None,None,None,None,None
7530,[[27.5710437 80.4940746]],None,None,None,None,None,None,None,None,None,None,None
7531,None,None,None,None,None,None,None,None,None,None,None,None
7532,None,None,None,None,None,None,None,None,None,None,None,None
7533,[[27.6037634 80.4915245]],None,None,None,None,None,None,None,None,None,None,None
7534,None,None,None,None,None,None,None,None,None,None,None,[[27.6127572 80.4965989]]
7535,"[[27.6226852 80.4938596]
 [27.6256564 80.4939106]
 [27.6273041 80.4938124]
 [27.627126  80.4958771]
 [27.6278916 80.4953285]
 [27.6244806 80.4983855]
 [27.6295718 80.4976992]
 [27.6295791 80.4977009]]","[[27.6226852 80.4938596]
 [27.6273041 80.4938124]
 [27.627126  80.4958771]]",None,None,None,"[[27.627173  80.4943885]
 [27.6282029 80.4944742]]",None,None,None,None,None,[[27.6263721 80.4937624]]
7536,None,None,None,None,None,None,None,None,None,None,None,None
7537,None,None,None,None,None,None,[[27.6479182 80.490008 ]],None,None,None,None,None
7538,[[27.6593521 80.4961533]],None,None,None,None,None,None,None,None,None,None,None
7539,[[27.6665468 80.4924368]],None,None,None,None,None,None,None,None,None,None,None
7540,"[[27.6769638 80.4941869]
 [27.6765716 80.4943214]]",None,None,None,None,None,None,None,None,None,None,None
7541,[[27.6864283 80.49825  ]],None,None,None,None,"[[27.6807357 80.498066 ]
 [27.6809246 80.4982705]]",None,None,None,None,None,None
7542,None,None,None,None,None,None,None,None,None,None,None,None
7543,None,None,None,None,None,None,None,None,None,None,None,None
7544,None,None,None,None,None,None,None,None,None,None,None,None
7545,None,None,None,None,None,None,None,None,None,None,None,None
7546,None,None,None,None,None,None,None,None,None,None,None,None
7547,None,None,None,None,None,None,None,None,None,None,None,None
7548,None,None,None,None,None,None,None,None,None,None,None,None
7549,[[27.7643068 80.4992898]],None,None,None,None,None,None,None,None,None,None,None
7550,None,None,None,None,None,None,None,None,None,None,None,None
7551,None,None,None,None,None,None,None,None,None,None,None,None
7552,None,None,None,None,None,None,None,None,None,None,None,None
7553,None,None,None,None,None,None,None,None,None,None,None,None
7554,"[[26.9059852 80.5055484]
 [26.9056563 80.504333 ]
 [26.9081047 80.504798 ]
 [26.9075726 80.5017865]
 [26.907575  80.5017729]
 [26.9075916 80.5012337]
 [26.9080046 80.5012049]]",None,None,None,None,None,[[26.9096337 80.5034805]],[[26.9094465 80.5021863]],[[26.906147 80.500282]],"[[26.9071589 80.5031907]
 [26.9071805 80.5031812]
 [26.907181  80.5031805]
 [26.9067574 80.5013183]
 [26.9078649 80.5014734]]",None,None
7555,"[[26.9114477 80.5045985]
 [26.9115979 80.5050456]
 [26.9120732 80.505704 ]
 [26.9121303 80.5054866]
 [26.9178694 80.5049445]
 [26.9146751 80.5036867]]",None,None,None,None,"[[26.9101658 80.5038012]
 [26.9153987 80.502437 ]]",[[26.9119505 80.505521 ]],None,None,"[[26.9101744 80.502055 ]
 [26.911649  80.5030563]
 [26.9178694 80.5049445]
 [26.9147646 80.5021448]]",None,"[[26.9130978 80.5021192]
 [26.9153848 80.5093878]]"
7556,None,None,None,None,None,None,None,None,None,"[[26.9210306 80.5028383]
 [26.921015  80.502798 ]
 [26.9210992 80.5023724]]",None,None
7557,None,None,None,None,None,None,None,None,None,None,None,None
7558,None,None,None,None,None,None,None,None,None,None,None,None
7559,[[26.9589659 80.5030774]],None,None,None,None,None,None,None,None,None,None,[[26.9555875 80.5021652]]
7560,None,None,None,None,None,None,None,None,None,None,None,None
7561,None,None,None,None,None,None,None,None,None,None,None,None
7562,"[[26.9828696 80.5059604]
 [26.9829066 80.5059812]]",None,None,None,None,None,None,None,None,None,None,None
7563,None,None,None,None,None,None,None,None,None,None,None,None
7564,[[27.0061719 80.5044534]],None,None,None,None,None,None,None,None,None,None,None
7565,None,None,None,None,None,None,None,None,None,None,None,None
7566,None,None,None,None,None,None,None,None,None,None,None,None
7567,[[27.0323209 80.5060935]],None,None,None,None,None,None,None,None,None,None,None
7568,"[[27.0418619 80.5063341]
 [27.0435531 80.5078729]]",None,None,None,None,None,None,None,None,[[27.0418619 80.506334 ]],None,None
7569,"[[27.0540094 80.5080535]
 [27.0595041 80.5094919]]",None,None,None,None,None,None,None,None,"[[27.0590732 80.5078772]
 [27.058978  80.5074943]
 [27.0554553 80.5081612]]",None,"[[27.058879  80.507464 ]
 [27.057483  80.5079382]]"
7570,"[[27.0666207 80.5091194]
 [27.0659103 80.500858 ]
 [27.0670787 80.5017091]
 [27.0698984 80.5085127]]",None,None,None,None,None,[[27.0641481 80.505745 ]],None,"[[27.0630007 80.5087059]
 [27.0644346 80.5052309]]","[[27.0627164 80.5067832]
 [27.063325  80.5065471]
 [27.06359   80.5071547]
 [27.063944  80.5068117]
 [27.0642582 80.5049529]
 [27.0642056 80.5048681]
 [27.0646654 80.5048879]
 [27.0648716 80.5038588]
 [27.0650261 80.5036718]
 [27.06622   80.502295 ]
 [27.0661861 80.5020871]
 [27.0672561 80.5021522]]",None,None
7571,[[27.0715509 80.5004844]],None,None,None,None,None,None,None,None,None,None,None
7572,None,None,None,None,None,None,None,None,None,None,None,None
7573,[[27.0922434 80.5040095]],None,None,None,None,None,None,None,None,None,None,None
7574,[[27.1045554 80.5076901]],None,None,None,None,None,None,None,None,None,None,None
7575,[[27.1133251 80.5064124]],None,None,None,None,None,None,None,None,None,None,None
7576,None,None,None,None,None,None,None,None,None,None,None,None
7577,None,None,None,None,None,None,None,None,None,None,None,None
7578,[[27.1426231 80.5090728]],None,None,None,None,None,None,None,None,None,None,None
7579,[[27.1566997 80.5049657]],None,None,None,None,None,None,None,None,None,None,None
7580,None,None,None,None,None,None,None,None,None,None,None,None
7581,None,None,None,None,None,None,None,None,None,None,None,None
7582,[[27.1874154 80.5038324]],None,None,None,None,None,None,None,None,None,None,None
7583,None,None,None,None,None,None,None,None,None,None,None,None
7584,[[27.2015565 80.5027609]],None,None,None,None,None,None,None,None,None,None,None
7585,None,None,None,None,None,None,None,None,None,None,None,None
7586,None,None,None,None,None,None,None,None,None,None,None,None
7587,None,None,None,None,None,None,None,None,None,None,None,None
7588,None,None,None,None,None,None,None,None,None,None,None,None
7589,[[27.253018  80.5094312]],None,None,None,None,None,None,None,None,None,None,None
7590,None,None,None,None,None,None,None,None,None,None,None,None
7591,None,None,None,None,None,None,None,None,None,None,None,None
7592,None,None,None,None,None,None,None,None,None,None,None,None
7593,None,None,None,None,None,None,None,None,None,None,None,None
7594,None,None,None,None,None,None,None,None,None,None,None,None
