Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
2502,None,None,None,None,None,None,None,None,None,None,None,None
2503,[[23.8013297 86.0172595]],None,None,None,None,None,[[23.8022081 86.0147467]],None,None,[[23.8009602 86.017566 ]],None,None
2504,None,None,None,None,None,None,None,None,None,None,None,None
2505,[[23.8257395 86.0128948]],None,None,None,None,None,None,None,None,None,None,None
2506,None,None,None,None,None,None,None,None,None,None,None,None
2507,None,None,None,None,None,None,None,None,None,None,None,None
2508,None,None,None,None,None,None,None,None,None,None,None,None
2509,None,None,None,None,None,None,None,None,None,None,None,None
2510,"[[23.8759029 86.014914 ]
 [23.876001  86.014922 ]]",None,None,None,None,None,None,None,None,None,None,None
2511,None,None,None,None,None,None,None,None,None,None,None,None
2512,None,None,None,None,None,None,None,None,None,None,None,None
2513,None,None,None,None,None,None,None,None,None,None,None,None
2514,None,None,None,None,None,None,None,None,None,None,None,None
2515,None,None,None,None,None,None,None,None,None,None,None,None
2516,None,None,None,None,None,None,None,None,None,None,None,None
2517,None,None,None,None,None,None,None,None,None,None,None,None
2518,[[23.951109  86.0131463]],None,None,None,None,None,None,None,None,None,None,None
2519,"[[23.9629387 86.0123314]
 [23.9645224 86.0141703]]",None,None,None,None,None,None,None,None,None,None,None
2520,[[23.4179771 86.024586 ]],None,None,None,None,None,None,None,None,None,None,None
2521,None,None,None,None,None,None,None,None,None,None,None,None
2522,None,None,None,None,None,None,None,None,None,None,None,None
2523,[[23.4441726 86.023709 ]],None,None,None,None,None,None,None,None,None,None,None
2524,None,None,None,None,None,None,None,None,None,None,None,None
2525,"[[23.4615738 86.0277447]
 [23.4617535 86.0276069]]",None,None,None,None,None,None,None,None,None,None,None
2526,None,None,None,None,None,None,None,None,None,None,None,None
2527,None,None,None,None,None,None,None,None,None,None,None,None
2528,None,None,None,None,None,None,None,None,None,None,None,None
2529,"[[23.5087958 86.0247372]
 [23.505892  86.0272917]
 [23.5045451 86.0274622]]",None,None,None,None,None,None,None,[[23.5067778 86.0261341]],None,None,[[23.5059024 86.0271714]]
2530,None,None,None,None,None,None,None,None,None,None,None,None
2531,None,None,None,None,None,None,None,None,None,None,None,None
2532,[[23.5358128 86.0204471]],[[23.5358128 86.0204471]],None,None,None,None,None,None,None,None,None,None
2533,None,None,None,None,None,None,None,None,None,None,None,None
2534,[[23.5556817 86.0227506]],None,None,None,None,None,None,None,None,None,None,None
2535,[[23.569118  86.0222954]],[[23.569118  86.0222954]],None,None,None,None,None,None,None,None,None,None
2536,[[23.5702775 86.0223447]],None,None,None,None,None,None,None,None,None,None,None
2537,None,None,None,None,None,None,None,None,None,None,None,None
2538,"[[23.593835  86.0209967]
 [23.5964946 86.0229607]]",None,None,None,None,None,[[23.5911661 86.0222384]],None,None,None,None,None
2539,[[23.6084642 86.0249117]],None,None,None,None,None,None,None,None,None,None,None
2540,"[[23.6190241 86.0218016]
 [23.6194957 86.0292518]]",None,None,None,None,None,None,None,None,None,None,None
2541,None,None,None,None,None,None,None,None,None,None,None,None
2542,[[23.6352866 86.0272773]],None,None,None,None,None,None,None,None,[[23.6343761 86.0291955]],None,[[23.6338825 86.0245101]]
2543,[[23.643677 86.02208 ]],None,None,None,None,[[23.6497314 86.0242681]],None,None,None,None,None,None
2544,"[[23.6530646 86.023657 ]
 [23.6530878 86.0236936]
 [23.6594596 86.0238779]]",None,None,None,None,None,None,None,None,[[23.66 86.02]],None,None
2545,"[[23.661165  86.023255 ]
 [23.6610673 86.0251107]
 [23.669798  86.0264334]
 [23.6698462 86.0266091]
 [23.6689866 86.0246789]
 [23.6692311 86.0244368]
 [23.6686283 86.0236064]
 [23.6687272 86.0230729]
 [23.669198  86.0295732]
 [23.668512  86.020686 ]
 [23.6648302 86.0223892]
 [23.6657418 86.0211984]
 [23.6644381 86.0222344]
 [23.6642943 86.0223864]
 [23.6617544 86.025232 ]
 [23.661895  86.0209858]]",None,None,None,None,"[[23.6678714 86.0204609]
 [23.6668973 86.0207417]]",None,None,[[23.665069  86.0202747]],[[23.669872  86.0280287]],None,"[[23.6682942 86.023196 ]
 [23.6672474 86.0202281]
 [23.667247  86.020227 ]
 [23.6652692 86.0200675]]"
2546,"[[23.6738159 86.0249117]
 [23.6765401 86.0207052]
 [23.6767084 86.0208564]
 [23.6766095 86.0205443]]",None,None,None,None,None,None,None,None,None,None,None
2547,[[23.6800018 86.0219199]],None,None,None,None,None,None,None,None,None,None,None
2548,None,None,None,None,None,None,None,None,None,None,None,None
2549,None,None,None,None,None,None,None,None,None,None,None,None
2550,[[23.7149976 86.0213779]],None,None,None,None,None,None,None,None,None,None,None
2551,None,None,None,None,None,None,None,None,None,None,None,None
2552,None,None,None,None,None,None,None,None,None,None,None,None
2553,"[[23.7456758 86.0208732]
 [23.7486753 86.0283566]
 [23.7473441 86.0236637]
 [23.7471035 86.0231889]
 [23.7494567 86.0210857]
 [23.7494568 86.0210857]]",None,None,None,None,None,None,None,None,None,None,None
2554,"[[23.7532383 86.0214398]
 [23.7547703 86.0215518]]",None,None,None,None,None,None,None,"[[23.7507087 86.0288324]
 [23.7520139 86.0220889]]",None,None,None
2555,None,None,None,None,None,None,None,None,None,None,None,None
2556,None,None,None,None,None,None,None,None,None,None,None,None
2557,"[[23.780743  86.0276786]
 [23.7863256 86.0221737]
 [23.7863658 86.021533 ]]",None,None,None,None,[[23.7843688 86.0217234]],None,None,None,[[23.7861797 86.0227312]],None,None
2558,None,None,None,None,None,None,None,None,None,None,None,None
2559,None,None,None,None,None,None,None,None,None,None,None,None
2560,None,None,None,None,None,None,None,None,None,None,None,None
2561,None,None,None,None,None,None,None,None,None,[[23.8259023 86.0262646]],None,None
2562,None,None,None,None,None,None,None,None,None,None,None,None
2563,None,None,None,None,None,None,None,None,None,None,None,None
2564,None,None,None,None,None,None,None,None,None,None,None,None
2565,None,None,None,None,None,None,None,None,None,None,None,None
2566,"[[23.876885  86.0200245]
 [23.8771602 86.0203404]]",None,None,None,None,None,[[23.8704211 86.0222418]],None,None,None,None,None
2567,None,None,None,None,None,None,None,None,None,None,None,None
2568,None,None,None,None,None,None,None,None,None,None,None,None
2569,None,None,None,None,None,None,None,None,[[23.9002526 86.0246041]],None,None,None
2570,"[[23.9167574 86.0282718]
 [23.9176336 86.0296196]
 [23.918715  86.021218 ]]",None,None,None,None,None,None,None,None,None,None,None
2571,None,None,None,None,None,None,None,None,None,None,None,None
2572,None,None,None,None,None,None,None,None,None,None,None,None
2573,None,None,None,None,None,None,None,None,None,None,None,None
2574,None,None,None,None,None,None,None,None,None,None,None,[[23.9515134 86.0248858]]
2575,None,None,None,None,None,None,None,None,None,None,None,None
2576,None,None,None,None,None,None,None,None,None,None,None,None
2577,[[23.4229171 86.0379605]],None,None,None,None,None,None,None,None,None,None,None
2578,None,None,None,None,None,None,None,None,None,None,None,None
2579,"[[23.4471996 86.0336137]
 [23.4449499 86.0338886]
 [23.4423396 86.035113 ]
 [23.4423331 86.035405 ]]",None,None,None,None,"[[23.4470403 86.0329995]
 [23.4425605 86.0373738]]",[[23.444913 86.034015]],None,[[23.4472295 86.033888 ]],"[[23.4424903 86.0372052]
 [23.4422796 86.0373255]
 [23.4423941 86.0370475]
 [23.4423941 86.0370472]
 [23.4473688 86.0338903]]",None,None
2580,[[23.4555243 86.031797 ]],None,None,None,None,None,[[23.4511897 86.0325629]],None,None,None,None,None
2581,None,None,None,None,None,None,None,None,None,None,None,None
2582,None,None,None,None,None,None,None,None,None,None,None,None
2583,None,None,None,None,None,None,None,None,None,None,None,None
2584,None,None,None,None,None,None,None,None,None,None,None,None
2585,None,None,None,None,None,None,None,None,None,None,None,None
2586,None,None,None,None,None,None,None,None,None,None,None,None
2587,None,None,None,None,None,None,None,None,None,None,None,None
2588,None,None,None,None,None,None,None,None,None,None,None,None
2589,None,None,None,None,None,None,None,None,None,None,None,None
2590,[[23.5546866 86.033798 ]],None,None,None,None,None,None,None,None,None,None,None
2591,None,None,None,None,None,None,None,None,None,None,None,None
2592,None,None,None,None,None,None,None,None,None,None,None,None
2593,[[23.58749295 86.03114285]],None,None,None,None,None,None,None,None,None,None,None
2594,None,None,None,None,None,None,None,None,None,None,None,None
2595,"[[23.6008633 86.0344301]
 [23.6004925 86.0362107]]",None,None,None,None,None,"[[23.6008633 86.0344301]
 [23.6004605 86.0390472]]",None,None,None,None,None
2596,[[23.6186696 86.0309442]],None,None,None,None,None,None,None,None,None,None,None
2597,None,None,None,None,None,None,None,None,None,None,None,None
2598,"[[23.6323069 86.0351053]
 [23.6321911 86.0354761]]",None,None,None,None,None,None,None,None,None,None,None
2599,None,None,None,None,None,None,None,None,None,None,None,[[23.649792  86.0368538]]
2600,None,None,None,None,None,None,None,None,None,None,None,None
2601,None,[[23.6633159 86.0388854]],None,None,None,None,None,None,None,None,None,None
2602,None,None,None,None,None,None,None,None,None,None,None,None
2603,"[[23.6889307  86.0363797 ]
 [23.6816609  86.03686835]]",None,None,None,None,None,None,None,None,None,None,None
2604,[[23.6981797 86.0394832]],None,None,None,None,None,None,None,None,None,None,None
2605,"[[23.7080678  86.0347546 ]
 [23.7005797  86.034186  ]
 [23.70463725 86.03476085]]",None,None,None,None,None,[[23.7019551 86.0357692]],None,None,None,None,None
2606,None,None,None,None,None,None,None,None,None,None,None,None
2607,"[[23.7204579 86.0306725]
 [23.7205162 86.0306448]
 [23.726803  86.033498 ]
 [23.7298272 86.0347395]]",None,None,None,None,None,None,None,None,None,None,None
2608,None,None,None,None,None,None,None,None,None,None,None,None
2609,[[23.74324042 86.03142542]],None,None,None,None,None,[[23.7493451 86.0317342]],None,None,None,None,None
2610,None,None,None,None,None,None,None,None,None,None,None,None
2611,None,None,None,None,None,None,None,None,None,None,None,[[23.7625139 86.0308091]]
2612,"[[23.7736764 86.0306441]
 [23.7769797 86.0344837]]",None,None,None,None,None,"[[23.7722675 86.0330531]
 [23.7755195 86.0310518]]",None,None,None,None,None
2613,None,None,None,None,None,None,None,None,None,None,None,None
2614,[[23.7926715 86.0378961]],None,None,None,None,None,None,None,None,None,None,None
2615,None,None,None,None,None,None,None,None,None,None,None,None
2616,None,None,None,None,None,None,None,None,None,None,None,None
2617,[[23.826418  86.0358087]],None,None,None,None,None,None,None,None,None,None,None
2618,[[23.8385573 86.0385858]],None,None,None,None,None,None,None,[[23.8398356 86.0397388]],None,None,None
2619,"[[23.8436385 86.0362161]
 [23.8436152 86.0366007]]",None,None,None,None,None,None,None,None,None,None,None
2620,[[23.8577932 86.0382556]],None,None,None,None,None,None,None,None,None,None,None
2621,None,None,None,None,None,None,None,None,None,None,None,None
2622,"[[23.875298  86.0314656]
 [23.8753268 86.0314807]]",None,None,None,None,None,None,None,None,None,None,None
2623,[[23.886174  86.0336033]],None,None,None,None,None,None,None,None,None,None,None
2624,None,None,None,None,None,None,None,None,None,None,None,None
2625,None,None,None,None,None,None,None,None,None,None,None,None
2626,"[[23.9174608 86.0300126]
 [23.9130385 86.0382576]
 [23.9140241 86.0391622]]",None,None,None,None,None,None,None,None,[[23.91746  86.030012]],None,None
2627,[[23.9214439 86.0333455]],[[23.9214439 86.0333455]],None,None,None,[[23.9207217 86.0391217]],None,None,[[23.9208316 86.0389563]],None,None,"[[23.9205689 86.0356501]
 [23.92564   86.0363767]
 [23.9208017 86.0393817]]"
2628,None,None,None,None,None,None,None,None,None,None,None,None
2629,"[[23.9484101 86.0308017]
 [23.946302  86.0345657]
 [23.9457038 86.0379481]]",None,None,None,None,None,None,None,None,None,None,None
2630,None,None,None,None,None,None,None,None,None,None,None,None
2631,None,None,None,None,None,None,None,None,None,None,None,None
2632,None,None,None,None,None,None,None,None,None,None,None,None
2633,None,None,None,None,None,None,None,None,None,None,None,None
2634,"[[23.4320477 86.0423875]
 [23.4399846 86.040974 ]]",None,None,None,None,None,None,None,None,None,None,None
2635,None,None,None,None,None,None,None,None,None,None,None,None
2636,None,None,None,None,None,None,None,None,None,None,None,None
2637,None,None,None,None,None,None,None,None,None,None,None,None
2638,None,None,None,None,None,None,None,None,None,None,None,None
2639,None,None,None,None,None,None,None,None,None,None,None,None
2640,None,None,None,None,None,None,None,None,None,None,None,None
2641,None,None,None,None,None,None,None,None,None,None,None,None
2642,None,None,None,None,None,None,None,None,None,None,None,None
2643,None,None,None,None,None,None,None,None,None,None,None,None
2644,None,None,None,None,None,None,None,None,None,None,None,None
2645,"[[23.5466925 86.0452993]
 [23.5437704 86.0426229]
 [23.542296  86.0444454]]",None,None,None,None,None,None,None,None,None,None,None
2646,[[23.5564728 86.0451016]],None,None,None,None,None,None,None,None,None,None,None
2647,None,None,None,None,None,None,None,None,None,None,None,None
2648,"[[23.5721883 86.0411852]
 [23.5724737 86.0404586]
 [23.5783431 86.0416308]]",None,None,None,None,None,None,None,None,None,None,None
2649,None,None,None,None,None,None,None,None,None,None,None,None
2650,[[23.5978072 86.0410437]],None,None,None,None,None,None,None,[[23.5998279 86.0405332]],None,None,None
2651,None,None,None,None,None,None,None,None,None,None,None,None
2652,None,None,None,None,None,None,None,None,None,None,None,None
2653,None,None,None,None,None,None,None,None,None,None,None,None
2654,[[23.6309081 86.043222 ]],None,None,None,None,None,None,None,None,None,None,None
2655,None,None,None,None,None,None,None,None,None,None,None,None
2656,None,None,None,None,None,None,None,None,None,None,None,None
2657,"[[23.6669655 86.048249 ]
 [23.6657661 86.0448468]]",None,None,None,None,None,None,None,None,None,None,None
2658,"[[23.6715357 86.049258 ]
 [23.6720992 86.0488111]]",None,None,None,None,None,None,None,None,None,None,None
2659,None,None,None,None,None,None,None,None,None,None,None,None
2660,[[23.6951932 86.0478617]],None,None,None,None,None,None,None,None,None,None,None
2661,None,None,None,None,None,None,None,None,None,None,None,None
2662,"[[23.7114679 86.0498028]
 [23.7155941 86.0496872]
 [23.7168938 86.0483249]]",None,None,None,None,None,None,None,None,None,None,None
2663,"[[23.7214581 86.0459711]
 [23.7264731 86.0437434]
 [23.7237718 86.0437853]]",None,None,None,None,None,None,None,None,None,None,[[23.7238319 86.0437256]]
2664,None,None,None,None,None,None,None,None,None,None,None,None
2665,[[23.7403355 86.0484359]],None,None,None,None,None,None,None,None,None,None,None
2666,"[[23.7539266 86.0449465]
 [23.757501  86.0453123]]",None,None,None,None,None,None,None,None,None,None,None
2667,None,None,None,None,None,None,None,None,None,None,None,None
2668,None,None,None,None,None,None,None,None,None,None,None,None
2669,None,None,None,None,None,None,None,None,None,None,None,None
2670,None,None,None,None,None,None,None,None,None,None,None,None
2671,None,None,None,None,None,None,None,None,None,None,None,None
2672,None,None,None,None,None,None,None,None,None,None,None,None
2673,[[23.8233545 86.0463949]],None,None,None,None,None,None,None,None,None,None,None
2674,[[23.8367302 86.0401435]],None,None,None,None,None,None,None,None,[[23.8352394 86.0416962]],None,None
2675,[[23.8497541 86.0450265]],None,None,None,None,[[23.8458397 86.041155 ]],None,[[23.8494818 86.0422252]],None,"[[23.849568  86.041129 ]
 [23.8427057 86.0402983]]",None,"[[23.8461529 86.0413374]
 [23.8453868 86.0419309]
 [23.8428972 86.0402581]]"
2676,"[[23.8525308 86.0453123]
 [23.8525308 86.0453122]
 [23.8518726 86.0413781]
 [23.8514962 86.0403383]
 [23.8578714 86.0426594]]",None,None,None,None,"[[23.8525308 86.0453122]
 [23.852531  86.045312 ]]",None,None,None,[[23.8525308 86.0453123]],None,None
2677,[[23.8655483 86.0496542]],None,None,None,None,None,None,None,None,None,None,None
2678,"[[23.8708626 86.0439087]
 [23.8728747 86.0428522]
 [23.8783007 86.0454355]]",None,None,None,None,None,None,None,None,None,None,None
2679,"[[23.8883107 86.0459666]
 [23.8881625 86.0453123]
 [23.8864841 86.0432199]]",None,None,None,None,None,None,None,None,[[23.8878831 86.0472222]],None,None
2680,None,None,None,None,None,None,None,None,None,None,None,None
2681,None,None,None,None,None,None,None,None,None,None,None,None
2682,None,None,None,None,None,None,None,None,None,None,None,None
2683,[[23.9258797 86.041662 ]],None,None,None,None,None,None,None,None,None,None,None
2684,None,None,None,None,None,None,None,None,None,None,None,None
2685,None,None,None,None,None,None,None,None,None,None,None,None
2686,None,None,None,None,None,None,None,None,None,None,None,None
2687,[[23.9695147 86.0495524]],None,None,None,None,None,None,None,None,None,None,None
2688,None,None,None,None,None,None,None,None,None,None,None,None
2689,"[[23.4266744 86.0526606]
 [23.4217677 86.0542405]]",None,None,None,None,None,None,None,None,None,None,None
2690,[[23.4316378 86.0504654]],None,None,None,None,None,None,None,None,None,None,None
2691,None,None,None,None,None,None,None,None,None,None,None,None
2692,None,None,None,None,None,None,None,None,None,None,None,None
2693,None,None,None,None,None,None,None,None,None,None,None,None
2694,[[23.47528   86.0568983]],None,None,None,None,None,None,None,None,None,None,None
2695,[[23.4823115 86.0587319]],[[23.4823115 86.0587319]],None,None,None,None,None,None,None,None,None,None
2696,None,None,None,None,None,None,None,None,None,None,None,None
2697,None,None,None,None,None,None,None,None,None,None,None,None
2698,"[[23.512299  86.052074 ]
 [23.5134613 86.0515892]
 [23.5121204 86.0598297]]",[[23.5121204 86.0598297]],None,None,None,None,None,None,None,None,None,None
2699,None,None,None,None,None,None,None,None,None,None,None,None
2700,None,None,None,None,None,None,None,None,None,None,None,None
2701,None,None,None,None,None,None,None,None,None,None,None,None
2702,"[[23.5577931 86.0513192]
 [23.5578426 86.051472 ]]",None,None,None,None,None,None,None,None,None,None,None
2703,"[[23.5635899 86.0510695]
 [23.5684888 86.0594366]]",None,None,None,None,None,None,None,None,None,None,None
2704,None,None,None,None,None,"[[23.5724519 86.055405 ]
 [23.5774892 86.0561523]]",None,None,[[23.5707864 86.0527783]],None,None,None
2705,[[23.588403 86.055478]],None,None,None,None,None,None,None,None,None,None,None
2706,None,None,None,None,None,None,None,None,None,None,None,None
2707,None,None,None,None,None,None,None,None,None,None,None,None
2708,None,None,None,None,None,None,None,None,None,None,None,None
2709,None,None,None,None,None,None,None,None,None,None,None,None
2710,"[[23.6315144 86.0543371]
 [23.6312675 86.0564286]]",None,None,None,None,None,None,None,None,None,None,None
2711,None,None,None,None,None,None,None,None,None,None,None,None
2712,[[23.6564228 86.0554402]],None,None,None,None,None,None,None,None,None,None,None
2713,"[[23.6696137 86.0525722]
 [23.669751  86.0514899]
 [23.6692833 86.0527395]
 [23.6693257 86.0544129]
 [23.6676112 86.0545453]
 [23.6657525 86.0542228]
 [23.6664379 86.0558197]
 [23.6690716 86.0536773]
 [23.6619769 86.0597441]]",[[23.6692833 86.0527395]],None,None,None,None,None,None,None,None,None,[[23.6689837 86.0532758]]
2714,"[[23.6701431 86.050863 ]
 [23.6793896 86.054657 ]]",[[23.6793896 86.054657 ]],None,None,None,None,None,None,None,None,None,None
2715,[[23.6835707 86.0580585]],None,None,None,None,None,None,None,None,None,None,[[23.6802452 86.0578206]]
2716,[[23.69865063 86.0528707 ]],None,None,None,None,None,None,None,None,None,None,None
2717,[[23.7068546 86.0506776]],None,None,None,None,None,None,None,None,None,None,None
2718,"[[23.7158716 86.0521055]
 [23.7159106 86.0520837]
 [23.7172802 86.0529759]
 [23.716505  86.0561011]
 [23.719609  86.053447 ]
 [23.7158968 86.0595211]]",None,None,None,None,None,None,None,[[23.7164641 86.055361 ]],"[[23.7194063 86.0533226]
 [23.7126003 86.0512802]]",None,[[23.7161758 86.053564 ]]
2719,"[[23.7272987 86.05506  ]
 [23.7277687 86.0552403]
 [23.7278371 86.055636 ]
 [23.721915  86.05312  ]
 [23.7288862 86.0565714]
 [23.7211323 86.0538577]]",None,None,None,None,None,None,None,"[[23.725481  86.053197 ]
 [23.7243309 86.0532558]
 [23.7256192 86.0540877]]",None,None,None
2720,[[23.736276 86.050897]],None,None,None,None,None,None,None,None,None,None,[[23.7346662 86.0531117]]
2721,None,None,None,None,None,None,None,None,None,None,None,None
2722,"[[23.7577527 86.0547519]
 [23.7564836 86.0596843]
 [23.7585487 86.0577656]]",None,None,None,[[23.7565606 86.0552061]],None,[[23.7580488 86.057895 ]],None,None,None,None,[[23.7556141 86.0586957]]
2723,[[23.761101  86.0576581]],None,None,None,None,None,None,None,None,None,None,None
2724,None,None,None,None,None,None,None,None,None,None,None,None
2725,"[[23.7866921 86.0561132]
 [23.7874838 86.0565348]]",None,None,None,None,None,None,None,None,[[23.7831554 86.0594466]],None,[[23.7830821 86.059434 ]]
2726,"[[23.7967108 86.056123 ]
 [23.7904597 86.0598926]]",None,None,None,None,[[23.7943015 86.0593009]],None,None,None,None,None,None
2727,None,None,None,None,None,None,None,None,None,None,None,None
2728,[[23.8150421 86.0547487]],None,None,None,None,None,None,None,None,"[[23.814252  86.0580585]
 [23.8136939 86.059044 ]]",None,None
2729,"[[23.8257884 86.050056 ]
 [23.8256813 86.0515375]
 [23.8255197 86.0516428]
 [23.8294001 86.0529162]
 [23.8222977 86.0589464]]",None,None,None,None,None,None,None,None,None,None,None
2730,None,None,None,None,None,None,None,None,None,None,None,None
2731,"[[23.8470485  86.05397703]
 [23.8487685  86.0505488 ]
 [23.84252575 86.05630545]]",None,None,None,None,[[23.8436735 86.050989 ]],None,None,None,None,None,None
2732,[[23.8579499 86.0584801]],[[23.8579499 86.0584801]],None,None,None,None,[[23.8520601 86.0524921]],None,None,None,None,None
2733,[[23.8645387 86.050411 ]],None,None,None,None,None,None,None,None,None,None,None
2734,None,None,None,None,None,None,None,None,None,None,None,None
2735,None,None,None,None,None,None,None,None,None,None,None,None
2736,None,None,None,None,None,None,None,None,None,None,None,None
2737,"[[23.900472  86.05355  ]
 [23.9025714 86.0559958]
 [23.902448  86.0559669]]",None,None,None,None,None,[[23.9011878 86.0543815]],None,None,None,None,None
2738,None,None,None,None,None,None,None,None,None,None,None,None
2739,None,None,None,None,None,None,None,None,None,None,None,None
2740,"[[23.9397847 86.0548084]
 [23.938214  86.058803 ]]",[[23.938214 86.058803]],None,None,None,None,None,None,None,None,None,None
2741,None,None,None,None,None,None,None,None,None,None,None,None
2742,[[23.9587728 86.0540864]],None,None,None,None,None,None,None,None,None,None,None
2743,"[[23.9657454 86.058232 ]
 [23.9679118 86.0586918]
 [23.9606717 86.0549118]
 [23.965811  86.0583628]
 [23.966697  86.0590833]
 [23.966713  86.059109 ]]",None,None,None,None,[[23.960508  86.0545138]],None,None,None,None,None,None
2744,[[23.4197304 86.066452 ]],None,None,None,None,None,None,None,None,None,None,None
2745,None,None,None,None,None,None,None,None,None,None,None,None
2746,None,None,None,None,None,None,None,None,None,None,None,None
2747,[[23.442301 86.065689]],None,None,None,None,None,None,None,None,None,None,None
2748,None,None,None,None,None,[[23.4541615 86.0679822]],None,None,None,None,None,None
2749,None,None,None,None,None,None,None,None,None,None,None,None
2750,None,None,None,None,None,None,None,None,None,None,None,None
2751,"[[23.4800365 86.0636799]
 [23.4847017 86.0685652]]",[[23.4847017 86.0685652]],None,None,None,None,None,None,None,None,None,None
2752,None,None,None,None,None,None,None,None,None,None,None,None
2753,"[[23.5098252 86.0675088]
 [23.5024284 86.0655916]]",None,None,None,None,None,None,None,None,None,None,None
2754,[[23.5100912 86.0640116]],None,None,None,None,None,None,None,None,None,None,None
2755,"[[23.5268019 86.065061 ]
 [23.5251947 86.0686792]
 [23.522252  86.0688052]]",None,None,None,None,None,None,None,None,None,None,None
2756,"[[23.5300984 86.0668935]
 [23.5351601 86.0631561]]",[[23.5300984 86.0668935]],None,None,None,None,None,None,None,None,None,[[23.5310707 86.0675886]]
2757,None,None,None,None,None,None,None,None,None,None,None,None
2758,"[[23.550256  86.0637567]
 [23.5596219 86.0619814]
 [23.5598548 86.0619638]]",None,None,None,None,None,None,None,None,None,None,None
2759,[[23.5629811 86.0626246]],None,None,None,None,None,None,None,None,None,None,None
2760,None,None,None,None,None,None,None,None,None,None,None,None
2761,None,None,None,None,None,None,None,None,None,None,None,None
2762,None,None,None,None,None,None,[[23.599988 86.065574]],None,None,None,None,None
2763,"[[23.6069313 86.067496 ]
 [23.6068345 86.0682397]
 [23.6074883 86.0694259]]",None,None,None,None,None,None,None,None,None,None,None
2764,None,None,None,None,None,None,None,None,None,None,None,None
2765,None,None,None,None,None,None,None,None,None,None,None,None
2766,None,None,None,None,None,None,None,None,None,None,None,None
2767,None,None,None,None,None,None,None,None,None,[[23.64846035 86.061403  ]],None,None
2768,"[[23.6586355 86.0672727]
 [23.6587669 86.069276 ]
 [23.6591873 86.0675393]
 [23.6596955 86.0694775]]",None,None,None,None,None,None,[[23.6583339 86.0698272]],None,None,None,None
2769,"[[23.6603601 86.0676925]
 [23.6678852 86.0661046]
 [23.6673833 86.0654028]
 [23.6670791 86.0636303]
 [23.6642586 86.0652269]
 [23.6664346 86.061278 ]
 [23.6653251 86.0605055]
 [23.6630821 86.0698651]
 [23.6675923 86.0649083]]",None,None,None,None,"[[23.6699828 86.0678544]
 [23.6664806 86.0624698]]",[[23.6699336 86.0660844]],None,[[23.661371 86.069455]],[[23.6661726 86.0633044]],None,[[23.667285  86.0670626]]
2770,"[[23.673055  86.0672569]
 [23.6737173 86.0669301]
 [23.677973  86.06427  ]
 [23.6781838 86.0658619]
 [23.6792155 86.0682356]]",[[23.6792155 86.0682356]],None,None,None,None,None,None,None,None,None,None
2771,"[[23.6886348 86.0691194]
 [23.6896225 86.0623841]]",None,None,None,None,None,None,None,None,None,None,None
2772,[[23.6954448  86.06938045]],None,None,None,[[23.69982 86.06727]],None,None,None,None,None,None,None
2773,None,None,None,None,None,None,None,None,None,None,None,None
2774,None,None,None,None,[[23.713466 86.063804]],None,None,None,None,None,None,None
2775,None,None,None,None,None,None,None,None,None,None,None,None
2776,"[[23.7348777 86.0620939]
 [23.7362579 86.0628152]
 [23.7369932 86.0626684]
 [23.7394715 86.0658662]]",None,None,None,None,None,[[23.7348777 86.0620939]],None,None,None,None,None
2777,[[23.74863145 86.0605293 ]],None,None,None,None,None,None,None,None,None,None,None
2778,[[23.7541139 86.061739 ]],None,None,None,[[23.755771  86.0668516]],[[23.7526684 86.060179 ]],None,None,[[23.7552361 86.0606294]],"[[23.7520713 86.0612307]
 [23.7519826 86.0611523]
 [23.7539847 86.0601478]]",None,None
2779,None,None,None,None,None,None,None,None,None,None,None,None
2780,None,None,None,None,None,None,None,None,None,None,None,None
2781,None,None,None,None,None,None,None,None,None,[[23.7883592 86.0612048]],None,None
2782,"[[23.7909125 86.0620984]
 [23.7901047 86.0600914]
 [23.7920359 86.0604988]]",None,None,None,None,None,None,None,None,None,None,None
2783,None,None,None,None,None,None,None,None,None,None,None,None
2784,"[[23.8127188 86.0641945]
 [23.81643   86.065214 ]]",None,None,None,None,None,None,None,"[[23.8131899 86.0606343]
 [23.8168023 86.0659745]]","[[23.8127655 86.063975 ]
 [23.81335   86.060758 ]]",None,None
2785,[[23.82727435 86.06636352]],None,None,None,None,None,None,None,None,None,None,None
2786,None,None,None,None,None,None,None,None,None,None,None,None
2787,[[23.8468823 86.0648752]],None,None,None,None,None,None,None,None,None,None,None
2788,None,None,None,None,None,None,None,None,None,None,None,None
2789,[[23.8691649 86.068128 ]],None,None,None,None,None,None,None,None,None,None,None
2790,None,None,None,None,None,None,None,None,None,None,None,None
2791,None,None,None,None,None,None,None,None,None,None,None,None
2792,None,None,None,None,None,None,None,None,None,None,None,None
2793,[[23.9004243 86.0606061]],None,None,None,None,None,None,None,None,None,None,None
2794,None,None,None,None,None,None,None,None,None,None,None,None
2795,None,None,None,None,None,None,None,None,None,None,None,None
2796,[[23.9301208 86.0606074]],None,None,None,None,None,[[23.9301208 86.0606074]],None,None,None,None,None
2797,[[23.9410967 86.0698202]],None,None,None,None,None,None,None,None,None,None,None
2798,"[[23.9512851 86.0607592]
 [23.9593    86.0674737]]",None,None,None,None,None,None,None,None,None,None,None
