Grid_Number,Grid_Population,Status
2040,2710,1
2041,60,1
2042,0,0
2043,0,0
2044,0,0
2045,1845,1
2046,2080,0
2047,63,0
2048,173,0
2049,1527,0
2050,432,0
2051,0,0
2052,0,0
2053,0,0
2054,0,0
2055,167,0
2056,3158,0
2057,819,0
2058,0,0
2059,0,0
2060,0,0
2061,0,0
2062,0,0
2063,772,0
2064,0,0
2065,481,0
2066,319,0
2067,107,0
2068,953,0
2069,1360,1
2070,3015,1
2071,526,1
2072,3635,1
2073,5764,1
2074,4312,1
2075,5106,1
2076,6966,1
2077,3034,1
2078,532,1
2079,296,1
2080,0,0
2081,0,0
2082,1651,1
2083,771,1
2084,0,0
2085,0,0
2086,0,0
2087,0,0
2088,136,1
2089,163,0
2090,0,0
2091,770,0
2092,1971,0
2093,844,0
2094,0,0
2095,740,0
2096,241,0
2097,0,0
2098,719,0
2099,4984,0
2100,1985,0
2101,0,0
2102,0,0
2103,0,0
2104,0,0
2105,329,0
2106,3476,0
2107,0,0
2108,0,0
2109,514,0
2110,157,0
2111,528,0
2112,729,1
2113,266,1
2114,1054,1
2115,2985,1
2116,6231,1
2117,4421,1
2118,7934,1
2119,9775,1
2120,3078,1
2121,130,1
2122,337,1
2123,84,1
2124,54,1
2125,147,1
2126,22,0
2127,0,0
2128,0,0
2129,0,0
2130,0,0
2131,217,1
2132,378,0
2133,0,0
2134,166,0
2135,1778,0
2136,723,0
2137,0,0
2138,782,0
2139,715,0
2140,3724,0
2141,4116,0
2142,2501,0
2143,156,0
2144,0,0
2145,0,0
2146,0,0
2147,0,0
2148,109,0
2149,3029,0
2150,18,0
2151,338,0
2152,1497,0
2153,1049,0
2154,1441,0
2155,1898,1
2156,48,1
2157,2130,1
2158,2567,1
2159,6841,1
2160,6893,1
2161,13745,1
2162,10998,1
2163,4119,1
2164,375,1
2165,204,1
2166,156,1
2167,31,1
2168,46,1
2169,0,0
2170,0,0
2171,0,0
2172,0,0
2173,0,0
2174,1699,0
2175,2069,0
2176,223,0
2177,880,0
2178,2217,0
2179,395,0
2180,0,0
2181,30,0
2182,3907,0
2183,5842,0
2184,5711,0
2185,603,0
2186,1183,0
2187,508,0
2188,0,0
2189,0,0
2190,0,0
2191,0,0
2192,2421,0
2193,1687,0
2194,1451,0
2195,3110,0
2196,1806,0
2197,1539,0
2198,2688,0
2199,928,1
2200,2353,1
2201,2212,1
2202,4421,1
2203,10246,1
2204,12135,1
2205,6878,1
2206,6437,1
2207,5916,1
2208,390,1
2209,44,1
2210,115,1
2211,0,0
2212,15,0
2213,0,0
2214,0,0
2215,0,0
2216,0,0
2217,1252,0
2218,1379,0
2219,28,0
2220,121,0
2221,733,0
2222,107,0
2223,0,0
2224,1193,0
2225,6137,0
2226,9989,0
2227,5566,0
2228,890,0
2229,1402,0
2230,604,0
2231,50,0
2232,1256,0
2233,800,0
2234,0,0
2235,62,0
2236,2798,0
2237,2634,0
2238,1913,0
2239,358,0
2240,1552,0
2241,1814,0
2242,1878,0
2243,1479,0
2244,2714,0
2245,3188,1
2246,7451,1
2247,6755,1
2248,3072,1
2249,2269,1
2250,4370,1
2251,143,1
2252,0,0
2253,0,0
2254,0,0
2255,32,0
2256,0,0
2257,0,0
2258,0,0
2259,0,0
2260,0,0
2261,0,0
2262,0,0
2263,0,0
2264,0,0
2265,0,0
2266,0,0
2267,3380,0
2268,9858,0
2269,12291,0
2270,5991,0
2271,892,0
2272,0,0
2273,0,0
2274,1223,0
2275,2798,0
2276,1971,0
2277,209,0
2278,1928,0
2279,2786,0
2280,3978,0
2281,3353,0
2282,879,0
2283,1560,0
2284,1334,0
2285,1588,0
2286,939,0
2287,3820,0
2288,3641,0
2289,11797,0
2290,6716,0
2291,684,1
2292,2309,1
2293,2782,1
2294,2286,0
2295,786,0
2296,0,0
2297,0,0
2298,0,0
2299,0,0
2300,0,0
2301,0,0
2302,0,0
2303,0,0
2304,31,0
2305,0,0
2306,0,0
2307,0,0
2308,0,0
2309,1638,0
2310,4868,0
2311,9180,0
2312,8035,0
2313,5360,0
2314,264,0
2315,1052,0
2316,3325,0
2317,3201,0
2318,3329,0
2319,2274,0
2320,2688,0
2321,3415,0
